name,design_phase,x,y,z,epsilon_med,exact_slope_ratio,six_param_max_error_pct,six_param_rms_error_pct,four_param_max_error_pct,four_param_rms_error_pct,a0_wall,a1_wall,hQ6,hu06,a06,a16,hd06,hd16,hQ4,hu04,hd04,hd14
pair_xm1p5_zm1p5,phase2_interaction,-0.015,0.0,-0.015,0.04701756162160244,0.048161917530147126,0.3301875275431798,0.17261142864787857,0.8302257421056058,0.3807226790295509,0.26353658306247524,0.24415583786768413,2.7988459561240284,3.0186696815437504,0.26537413798302184,0.24289032327884688,2.7403369435830025,-0.6759572422252579,2.790651939850852,2.9918805928239003,2.7229705451538386,-0.6755563498821714
pair_xm1p5_zp1p5,phase2_interaction,-0.015,0.0,0.015,0.046244954494523594,0.04815453003279597,0.5912307511230286,0.30604391336219733,1.6888319580466549,0.8899535369084042,0.26353658306247524,0.24193898750322324,2.7985095103796973,3.1143943652313344,0.26989921279165063,0.24371664880644495,2.810916949844175,-0.6921694384822316,2.8411551646260444,3.078004009304352,2.794771274630087,-0.6865685475083897
pair_xp1p5_ym1p5,phase2_interaction,0.015,-0.015,0.0,0.04711556101182609,0.04833640465988063,0.3078461671745747,0.16255829433159077,3.996731081567484,1.9799547165382132,0.2596130344970384,0.2504033252584377,2.7484974573214607,2.9530312932996376,0.2598779181231841,0.2430798757910279,2.6976261873702194,-0.6670869394468486,2.6736771674917095,2.8748883532636995,2.6374877133797097,-0.6700658898125242
pair_xp1p5_yp1p5,phase2_interaction,0.015,0.015,0.0,0.04662859441120116,0.04733860437097145,0.238893654648753,0.12354378743092231,1.1059558912920653,0.5721249601794262,0.2675194284709041,0.23941983936179032,2.838586764573528,3.1106375576280567,0.2661472069397039,0.24128310182604182,2.814801267698868,-0.687396208516968,2.860345667357252,3.1374370139724177,2.8330879540435823,-0.6867318969729278
pair_xp1p5_zm1p5,phase2_interaction,0.015,0.0,-0.015,0.04726404290109945,0.04775455851714868,0.13875431851892994,0.07290245399617686,2.4506036057251324,1.3124313306297606,0.2635365830624752,0.24586885860385815,2.793130427774313,2.983781087474654,0.26069072162591206,0.24166656971308417,2.720608213844674,-0.6688933951224937,2.73155987166975,2.965596386441993,2.7010058674827992,-0.6729744748301587
pair_xp1p5_zp1p5,phase2_interaction,0.015,0.0,0.015,0.04648715576255844,0.0477514241756871,0.38356862379315126,0.1994874630243579,0.9757660735679741,0.4522467306090625,0.2635365830624752,0.2437527741650544,2.7915752568039185,3.0770382800854224,0.26481733939839014,0.24230169071978713,2.7900690611126735,-0.6843423733551762,2.7777815715648138,3.0531430877958634,2.7738999675728246,-0.6844855489390058
pair_ym1p5_zm1p5,phase2_interaction,0.0,-0.015,-0.015,0.04738454094891036,0.048566869460577027,0.2902172077877685,0.15365565465025446,3.821914535080917,1.8755504776343697,0.2596130344970384,0.25050409118409517,2.7527581490161297,2.9252468809423324,0.2603254562616941,0.24345651454849154,2.673620089056651,-0.6632110813239209,2.684992064048082,2.845731880334304,2.6133249237676646,-0.6655989392777587
pair_ym1p5_zp1p5,phase2_interaction,0.0,-0.015,0.015,0.04660621982665844,0.04854268259887813,0.5106569985558695,0.2677587304698678,2.617356748843891,1.1927244792168177,0.2596130344970384,0.24838800674529138,2.7501284066323763,3.01530956977895,0.2639625571483743,0.24385187058715024,2.741283033790724,-0.6778287472381374,2.7181523391086286,2.9352888045588665,2.687385080342499,-0.6775014588122921
pair_yp1p5_zm1p5,phase2_interaction,0.0,0.015,-0.015,0.04689282522982995,0.04752678178192945,0.2080989345925821,0.10790908773533203,1.1366949173902907,0.57983244106325,0.26751942847090415,0.2396213712131049,2.8419111815042473,3.0804370709526427,0.26631692327380835,0.24153262906376335,2.7892585960687626,-0.6829979400868027,2.864112954202469,3.106513399531761,2.807312036718908,-0.6822574048553062
pair_yp1p5_zp1p5,phase2_interaction,0.0,0.015,0.015,0.04612172775878769,0.04753467396839888,0.49714914374658914,0.25524444249852274,3.118230647573328,1.757969111755674,0.26751942847090415,0.2375052867743011,2.843228794340359,3.180068686724236,0.27140913900698466,0.24262572845335822,2.862005845647305,-0.7002304352451444,2.9254637803344044,3.1845810676837694,2.8729914945654325,-0.692094474896339
validation_01,phase2_validation,-0.0166906968976708,-0.0177588310503958,-0.0167414382814477,0.047339174660940064,0.04894895441670665,0.38649464770714737,0.20452555887713933,3.4637915198876934,1.6267322834838562,0.2588977930651668,0.25070562303541005,2.7479010448607095,2.9247729454987286,0.2620946482784151,0.244282249870034,2.669954860488438,-0.6643966843303082,2.6992385769218843,2.8328188729296246,2.6047191833431302,-0.6651306417880015
validation_02,phase2_validation,-0.0122683900042898,0.010103876561482,0.0044575806308353,0.046372570539169385,0.04781165056608975,0.4772638836546439,0.24616711783830006,2.125334605152618,1.2899942062893546,0.26621282159135945,0.23931907343613287,2.8296302864329537,3.1328583271851067,0.270390342704778,0.24294014101367425,2.824920080455655,-0.6934599986617087,2.8907384546468875,3.127326187993532,2.8286183888973704,-0.6873264432638675
validation_03,phase2_validation,-0.0022073971764227,0.017230356477012,-0.0037629185249522,0.04654796928947028,0.0475047802253743,0.32941679349518527,0.16984886159782955,2.567257327097361,1.3606796757537496,0.26811675804224255,0.23780758455127282,2.849778346025562,3.132523589367698,0.26914151139864334,0.24197180842809166,2.826936486780235,-0.6917090605992962,2.9113331396136943,3.15592441571673,2.8471618051717353,-0.6869831769123154
validation_04,phase2_validation,0.010999625234478,0.0019447359453563,-0.0136949715867342,0.04716369083636218,0.04774864157464862,0.1693860982290074,0.08876829875916746,1.8853864054576785,1.00024992070582,0.2640495907990832,0.24486119934728529,2.799644355705757,3.0023297888436877,0.26184161328278394,0.24170886519895546,2.7336430251377974,-0.671709018139119,2.7525317194385095,2.98993443733014,2.7197530755387236,-0.6749578171470085
validation_05,phase2_validation,0.0195131290489759,0.0096082345211527,0.0162620183224917,0.04633597032428485,0.04741623416941774,0.3584210221070916,0.1851927952228469,0.8543102408475112,0.4349006168582364,0.2660809080189607,0.2405282645440206,2.820754420679614,3.1284217332445907,0.2666182816499768,0.24175639788431627,2.8288768811975262,-0.6911195217252942,2.839264175328048,3.13405978851458,2.8343251399137297,-0.6896820452438165
validation_06,phase2_validation,0.0074415802694216,-0.0109447115094505,0.0086197077368819,0.046765555718222995,0.048262218533131895,0.4033358062667469,0.21160479364850368,2.687043502542097,1.2607692002961297,0.26066797785191,0.24778341119134736,2.7609310106361367,3.008372062714814,0.26279347928712493,0.2431439572605199,2.7375760586112547,-0.6754858757045579,2.717710783799233,2.945004627823014,2.6923478181253975,-0.6765744655137855
validation_07,phase2_validation,-0.0096297463073575,-0.0069259474504271,-0.0097270843377641,0.04703686916923105,0.04834740572678355,0.3561143346525131,0.1869101677604513,1.990348618777249,0.9166029375778092,0.261717648729716,0.24657422008345992,2.7771981804308346,2.992824600361702,0.26382468917404034,0.24321010156254408,2.7223138519442966,-0.6728118002647084,2.747801015059973,2.9426806092819464,2.6873152534172373,-0.6732727970646163
validation_08,phase2_validation,0.0042447431931197,-0.0008398559478993,0.010928888105964,0.046518188560577774,0.04792384266273955,0.4222225862288598,0.21952878656858896,0.7377985411479493,0.3665343013437437,0.263315343213507,0.2437527741650547,2.791452374431417,3.0726233022953005,0.2657850636708212,0.24271817785493655,2.7844810461884855,-0.6842728713080745,2.78728307804779,3.0428595932208897,2.7660274646544503,-0.6833458378069326
