N_eff,threshold_ratio_kAdj_over_k0,threshold_mismatch_pct,max_error_pct,rms_error_pct,h_d0,h_d1,a_d0,a_d1,error_ct_pct,error_ut_pct,error_sb_pct,error_db_pct,error_Vus_pct,error_Vcb_pct,error_Vub_pct
20.91,0.9957142857142858,-0.4285714285714226,0.6052779851455137,0.313280579311005,2.676869692818174,-0.660286585282107,0.26180003751701447,0.2416756205593653,-0.37838553118677565,0.014812696814847648,-0.04161664330935011,-0.23556403583705476,0.3414200332005901,0.0588777127864315,0.6052779851455137
20.92,0.9961904761904763,-0.3809523809523707,0.5960175298640902,0.3151882125764911,2.6776933635131552,-0.6605502182557946,0.2617485118048425,0.24169640431441883,-0.4026065844105142,0.013104230980554021,-0.02071458352288502,-0.22580686702682318,0.35185797210797176,0.051794972165541964,0.5960175298640902
20.93,0.9966666666666667,-0.33333333333332993,0.5867632458395944,0.3176945476624123,2.6785164445955263,-0.6608138870603698,0.2616970858602163,0.24171725613437114,-0.4268110652508317,0.01137081884101665,0.00018486179469423547,-0.21604226532790927,0.36228025267444064,0.04471482563241924,0.5867632458395944
20.94,0.9971428571428572,-0.28571428571427804,0.5775077260174344,0.3207847936986701,2.6793394713082908,-0.6610776816830808,0.26164573735287894,0.24173815939872764,-0.45099714588429096,0.009649200295314131,0.021080456612510012,-0.2062790598861053,0.37269586150052714,0.03762764180808009,0.5775077260174344
20.95,0.9976190476190476,-0.23809523809523725,0.5682557501647478,0.3244415207735128,2.6801621838669427,-0.6613415677728596,0.261594481477905,0.241759125979784,-0.4751643120647797,0.007924355253607906,0.04197453238896642,-0.19651045962734148,0.3831013103040126,0.03054096073233925,0.5682557501647478
20.96,0.9980952380952381,-0.19047619047618536,0.5590190289506802,0.32864508928602704,2.6809841978337614,-0.6616055093289446,0.2615433361790976,0.24178017699372298,-0.4993095362543998,0.006178670533740771,0.06287562041662476,-0.18672706619126123,0.39348702838253313,0.02345883401082549,0.5590190289506802
20.97,0.9985714285714286,-0.14285714285714457,0.5497706808474723,0.333374069704373,2.6818064852910664,-0.661869603389335,0.26149225056540554,0.24180125981076386,-0.5234395696706917,0.004458547033237004,0.08376459712799988,-0.17695384976955664,0.403874041016139,0.016365069924217934,0.5497706808474723
20.98,0.9990476190476191,-0.09523809523809268,0.5475486935108465,0.3386057477537984,2.68262815933488,-0.6621337584674439,0.2614412739844293,0.24182242165246925,-0.5475486935108465,0.0027207662072425975,0.10465818796954185,-0.16716794312321426,0.41424454984428927,0.009277899209436669,0.5405339106315354
20.99,0.9995238095238095,-0.04761904761905189,0.5716406293012732,0.3443164962367814,2.6834495833274135,-0.6623980028807916,0.2613903792354515,0.24184363953572505,-0.5716406293012732,0.0009802792617863432,0.12554730391856062,-0.15738072859623475,0.42460469134748546,0.002185040861579779,0.5312986349290449
21.0,1.0,0.0,0.5957124147949688,0.3504822139011199,2.684270573214709,-0.6626623294011261,0.2613395807102711,0.241864927584543,-0.5957124147949688,-0.0007683036500227836,0.14643813815220508,-0.1475852058218985,0.43495095277803486,-0.004907631899353504,0.522071515158129
21.01,1.0004761904761905,0.04761904761905189,0.6197646599256368,0.35707865310541265,2.685091468237867,-0.6629267837694152,0.26128886631207776,0.24188627201337562,-0.6197646599256368,-0.002505300749156003,0.1673266239014426,-0.1377875739317469,0.44529135376927265,-0.012002341012551376,0.5128445970981277
21.02,1.000952380952381,0.09523809523810378,0.6437978026356705,0.36408173906448105,2.6859116816127893,-0.6631912768392974,0.2612382547070216,0.24190769312980337,-0.6437978026356705,-0.004267733497254067,0.18821729027591605,-0.12797844601480923,0.455612647684811,-0.019095298891846912,0.5036298428811481
21.03,1.0014285714285716,0.14285714285715567,0.6678160728083249,0.37146780718107597,2.6867318919427623,-0.6634558801061484,0.2611877179841654,0.24192915482800104,-0.6678160728083249,-0.0060223189146557665,0.20909939634821129,-0.11817635592190623,0.46592990100779996,-0.02619194022129845,0.494407572696165
21.04,1.0019047619047619,0.19047619047618536,0.6918112524606834,0.3792138670368802,2.68755148291952,-0.6637205577820136,0.2611372853778307,0.24195070144714959,-0.6918112524606834,-0.007790433783561035,0.22998755322032327,-0.10835720366665358,0.4762294144762258,-0.03328758868251791,0.4852015269826593
21.05,1.0023809523809524,0.23809523809523725,0.715790508684333,0.3872976707849066,2.6883713097318807,-0.663985388055607,0.26108691734298745,0.2419722822032825,-0.715790508684333,-0.00953390382169017,0.25086668157627834,-0.09854840768008799,0.4865288207396512,-0.04039171318497292,0.47598507165407256
21.06,1.002857142857143,0.28571428571428914,0.7397501033797105,0.3956979229096637,2.68919032549711,-0.6642502414472696,0.2610366609486973,0.24199394613164893,-0.7397501033797105,-0.011309587321661763,0.27174949076065325,-0.08872401057744561,0.4968079521271651,-0.047488822318153545,0.46678339283430237
21.07,1.0033333333333334,0.33333333333334103,0.7636876408693372,0.4043943169780195,2.6900084324609055,-0.6645151193039268,0.2609865153786963,0.24201570179137025,-0.7636876408693372,-0.013118650820143074,0.292640503416286,-0.07888054281547374,0.5070617517829668,-0.054584378149447055,0.45760327214645624
21.08,1.0038095238095237,0.3809523809523707,0.7876120533381159,0.41336753546378113,2.6908276872173538,-0.6647802662166381,0.26093640229328957,0.24203745223558154,-0.7876120533381159,-0.014852632220985207,0.31351014962768264,-0.06906565822714095,0.517337362598469,-0.06169321786521076,0.4483893502789771
21.09,1.0042857142857142,0.4285714285714226,0.8115155606439828,0.4225994116487114,2.6916457891757055,-0.6650453937626327,0.2608864094869511,0.24205930049042162,-0.8115155606439828,-0.01663729767643618,0.3343885659288448,-0.05922870051704443,0.5275833153443266,-0.06879607972899437,0.4392000990834255
21.1,1.0047619047619047,0.4761904761904745,0.8353995077488463,0.4320727992376585,2.692463522685833,-0.6653106090134635,0.2608365079495734,0.24208121503019048,-0.8353995077488463,-0.018427123584285887,0.3552666798787518,-0.049384430506405064,0.5378173298059563,-0.07589966198103815,0.4300173900203319
21.11,1.0052380952380953,0.5238095238095264,0.8592639698545179,0.4417716143706038,2.6932811835041486,-0.6655759554350009,0.2607866892301702,0.242103184225836,-0.8592639698545179,-0.020204083357100444,0.3761431369830426,-0.03953956610366349,0.5480453723329504,-0.08300502969021961,0.42083457331150154
21.12,1.0057142857142858,0.5714285714285783,0.883111548694715,0.45168079089511226,2.6940984536931816,-0.6658413683207735,0.2607369586003872,0.24212521329335882,-0.883111548694715,-0.021992958280647734,0.3970163849809749,-0.02969140487196764,0.5582607435313802,-0.09011177187764341,0.4116555377105424
21.13,1.006190476190476,0.619047619047608,0.9069410901188291,0.4617862680010255,2.6949154777604365,-0.6661068769214632,0.2606873109538444,0.24214729955660036,-0.9069410901188291,-0.02378254349990616,0.41788709479448904,-0.019841523799613014,0.5684656716691716,-0.0972224008805922,0.4024790997271932
21.14,1.0066666666666666,0.6666666666666599,0.9307531613853781,0.47207492328782835,2.695732246184725,-0.666372476024623,0.2606377495430493,0.2421694436098142,-0.9307531613853781,-0.02557455472600445,0.43875261231960394,-0.00998736079966811,0.5786629543994781,-0.10433283071037414,0.3933037891385771
21.15,1.0071428571428571,0.7142857142857117,0.9545385448323396,0.48253459135450355,2.6965487290301,-0.6666382233030798,0.26058828398723893,0.24219166703345385,-0.9545385448323396,-0.027352227117594108,0.4596292678654246,-0.0001209714543648488,0.5888468031427729,-0.111445211562744,0.384142908059415
21.16,1.0076190476190476,0.7619047619047636,0.9783149948416336,0.49315380852633156,2.697364841398235,-0.6669039864293811,0.2605388980402028,0.24221393056318574,-0.9783149948416336,-0.02915660782188967,0.48049036547685997,0.009739754788506971,0.5990214676599104,-0.11855729888390343,0.3749746780264074
21.17,1.0080952380952382,0.8095238095238155,1.002064310568429,0.5039221106244451,2.6981803583145045,-0.6671698543902747,0.26048961957686206,0.2422362860434134,-1.002064310568429,-0.03096471562201719,0.5013652326188112,0.019619681487159646,0.6091767417496952,-0.12566774017768179,0.36582789247694425
21.18,1.0085714285714285,0.8571428571428452,1.0258012524091642,0.5148295869701945,2.698995893114741,-0.6674358194409917,0.26044041003679136,0.2422586764181982,-1.0258012524091642,-0.03276876490293512,0.5222257601283031,0.02949192049319649,0.6193304578405279,-0.13278203483710893,0.3566703257090964
21.19,1.0090476190476192,0.9047619047619193,1.0495167403718253,0.5258671756860468,2.6998110825958492,-0.6677018885075915,0.26039129023100904,0.2422811351147671,-1.0495167403718253,-0.034572665015975,0.5430904600506992,0.039370686086481754,0.6294700600426584,-0.13989938692501314,0.3475221634486436
21.2,1.0095238095238095,0.952380952380949,1.073212326249573,0.5370264009226645,2.700625570848039,-0.6679679976257188,0.2603422770167229,0.2423036724882161,-1.073212326249573,-0.036401344297831706,0.5639585442182682,0.04926326036185369,0.6395917955234864,-0.14701007595461224,0.33838734637030576
21.21,1.01,1.0000000000000009,1.096894178258634,0.5482993465556047,2.701440392817911,-0.6682342606103002,0.26029331670759037,0.24232623583981305,-1.096894178258634,-0.038203891346433316,0.5848123810434203,0.05914242810103332,0.6497156049543706,-0.15413360736820092,0.3292384460486186
21.22,1.0104761904761905,1.0476190476190528,1.1205566237882825,0.5596787529221329,2.702254770661766,-0.6685005989635499,0.260244454043998,0.2423488675399312,-1.1205566237882825,-0.04001646079295762,0.6056667572586161,0.06903034057137436,0.65982734422938,-0.16125212976988434,0.3200967021720791
21.23,1.010952380952381,1.0952380952381047,1.1441912576443114,0.5711579028694547,2.7030684068882502,-0.6687670247029833,0.2601957030475587,0.2423715970801183,-1.1441912576443114,-0.041840243574498004,0.6265379718237485,0.07893971774406427,0.6699154898776705,-0.16836863070389674,0.3109809342418224
21.24,1.0114285714285713,1.1428571428571344,1.1678172434283485,0.5827303478348261,2.703881922335999,-0.669033501560908,0.26014702011226054,0.24239435720091912,-1.1678172434283485,-0.04367600116006454,0.6473904276109055,0.08883945642983448,0.6799999035807192,-0.1754883028895704,0.30185273360718856
