r,Phi,Phi_prime,phi,phi_prime,V,V_minus_Vfalse,action_density_4d,w_FWHM,R_peak
6.629942914288096,0.09823340291388162,-0.16914496525636208,-0.6877159734335384,-0.3055116048964106,0.779640365776064,0.007877969074689406,396.0713737257269,1.7517899927739728,5.860202508437851
6.630234593108046,0.0981840769898046,-0.16907585284121612,-0.6878050801231009,-0.3054802362509809,0.7796351869102479,0.007872790208873326,395.97147888670935,1.7517899927739728,5.860202508437851
6.630526271927996,0.09813477122184083,-0.1690067578189379,-0.6878941776627742,-0.3054488656908431,0.7796300098384094,0.007867613137034768,395.87160549728145,1.7517899927739728,5.860202508437851
6.630817950747947,0.09808548560490842,-0.16893768019250033,-0.6879832660520158,-0.30541749322143336,0.7796248345620033,0.00786243786062868,395.7717535760282,1.7517899927739728,5.860202508437851
6.631109629567899,0.09803622013392572,-0.16886861996487673,-0.6880723452902828,-0.30538611884818845,0.7796196610824805,0.0078572643811059,395.6719231415115,1.7517899927739728,5.860202508437851
6.631401308387849,0.09798697480381119,-0.16879957713904048,-0.6881614153770323,-0.3053547425765448,0.7796144894012895,0.007852092699914937,395.57211421227896,1.7517899927739728,5.860202508437851
6.6316929872078,0.09793774960948273,-0.16873055171796422,-0.6882504763117219,-0.3053233644119388,0.7796093195198752,0.007846922818500635,395.4723268068606,1.7517899927739728,5.860202508437851
6.631984666027751,0.09788854454585877,-0.16866154370462136,-0.6883395280938088,-0.3052919843598069,0.7796041514396784,0.007841754738303841,395.3725609437614,1.7517899927739728,5.860202508437851
6.632276344847702,0.0978393596078577,-0.16859255310198518,-0.6884285707227501,-0.3052606024255857,0.7795989851621374,0.00783658846076285,395.272816641475,1.7517899927739728,5.860202508437851
6.632568023667653,0.0977901947903975,-0.16852357991302838,-0.6885176041980032,-0.3052292186147115,0.779593820688687,0.007831423987312403,395.1730939184732,1.7517899927739728,5.860202508437851
6.632859702487604,0.09774105008839652,-0.16845462414072437,-0.6886066285190257,-0.30519783293262076,0.7795886580207589,0.007826261319384353,395.07339279321474,1.7517899927739728,5.860202508437851
6.633151381307554,0.09769192549677322,-0.1683856857880464,-0.6886956436852739,-0.3051664453847502,0.7795834971597808,0.007821100458406227,394.9737132841315,1.7517899927739728,5.860202508437851
6.6334430601275045,0.09764282101044565,-0.16831676485796748,-0.6887846496962058,-0.3051350559765361,0.7795783381071779,0.007815941405803328,394.87405540964494,1.7517899927739728,5.860202508437851
6.633734738947457,0.0975937366243318,-0.16824786135346026,-0.6888736465512794,-0.30510366471341477,0.7795731808643712,0.007810784162996631,394.77441918815117,1.7517899927739728,5.860202508437851
6.634026417767407,0.09754467233335049,-0.16817897527749867,-0.6889626342499504,-0.30507227160082306,0.7795680254327795,0.00780562873140489,394.67480463803605,1.7517899927739728,5.860202508437851
6.634318096587357,0.09749562813241967,-0.1681101066330555,-0.6890516127916769,-0.3050408766441972,0.7795628718138174,0.007800475112442862,394.5752117776618,1.7517899927739728,5.860202508437851
6.634609775407308,0.09744660401645747,-0.1680412554231036,-0.6891405821759164,-0.3050094798489736,0.7795577200088968,0.007795323307522195,394.4756406253734,1.7517899927739728,5.860202508437851
6.6349014542272595,0.09739759998038226,-0.16797242165061638,-0.6892295424021262,-0.30497808122058884,0.7795525700194255,0.007790173318050875,394.37609119949644,1.7517899927739728,5.860202508437851
6.63519313304721,0.09734861601911249,-0.1679036053185671,-0.6893184934697626,-0.3049466807644794,0.7795474218468096,0.007785025145434998,394.27656351834554,1.7517899927739728,5.860202508437851
6.635484811867161,0.09729965212756606,-0.1678348064299285,-0.6894074353782841,-0.3049152784860816,0.7795422754924497,0.007779878791075112,394.17705760020436,1.7517899927739728,5.860202508437851
6.635776490687112,0.09725070830066139,-0.16776602498767393,-0.6894963681271475,-0.304883874390832,0.7795371309577451,0.007774734256370541,394.0775734633502,1.7517899927739728,5.860202508437851
6.6360681695070625,0.09720178453331688,-0.16769726099477666,-0.6895852917158095,-0.3048524684841672,0.7795319882440909,0.007769591542716281,393.9781111260365,1.7517899927739728,5.860202508437851
6.636359848327013,0.09715288082045062,-0.16762851445420973,-0.6896742061437281,-0.3048210607715236,0.7795268473528791,0.007764450651504551,393.87867060650086,1.7517899927739728,5.860202508437851
6.636651527146965,0.09710399715698059,-0.16755978536894578,-0.689763111410361,-0.3047896512583374,0.7795217082854978,0.007759311584123241,393.779251922956,1.7517899927739728,5.860202508437851
6.636943205966915,0.09705513353782057,-0.1674910737419295,-0.6898520075151721,-0.3047582399500284,0.7795165710433325,0.007754174341957909,393.6798550935456,1.7517899927739728,5.860202508437851
6.637234884786865,0.09700628995787017,-0.1674223795760084,-0.6899408944576525,-0.30472682685195834,0.7795114356277633,0.007749038926388674,393.5804801361869,1.7517899927739728,5.860202508437851
6.637526563606817,0.09695746641202715,-0.1673537028740104,-0.6900297722372973,-0.3046954119694772,0.7795063020401667,0.007743905338792101,393.4811270687377,1.7517899927739728,5.860202508437851
6.637818242426768,0.09690866289518961,-0.16728504363876395,-0.6901186408536015,-0.3046639953079351,0.7795011702819162,0.007738773580541647,393.3817959090396,1.7517899927739728,5.860202508437851
6.638109921246718,0.09685987940225566,-0.16721640187309741,-0.6902075003060598,-0.30463257687268214,0.7794960403543822,0.00773364365300766,393.2824866749166,1.7517899927739728,5.860202508437851
6.638401600066669,0.09681111592812283,-0.1671477775798385,-0.6902963505941677,-0.3046011566690681,0.7794909122589319,0.0077285155575572695,393.18319938417454,1.7517899927739728,5.860202508437851
6.63869327888662,0.09676237246768929,-0.16707917076181572,-0.6903851917174203,-0.30456973470244303,0.7794857859969289,0.007723389295554273,393.08393405460066,1.7517899927739728,5.860202508437851
6.638984957706571,0.09671364901585308,-0.16701058142185737,-0.6904740236753121,-0.3045383109781571,0.7794806615697331,0.007718264868358471,392.9846907039608,1.7517899927739728,5.860202508437851
6.639276636526522,0.0966649455675118,-0.16694200956279123,-0.6905628464673389,-0.30450688550156,0.7794755389787024,0.007713142277327778,392.8854693500088,1.7517899927739728,5.860202508437851
6.639568315346473,0.09661626211756358,-0.16687345518744573,-0.6906516600929954,-0.30447545827800193,0.7794704182251907,0.007708021523816111,392.78627001047886,1.7517899927739728,5.860202508437851
6.639859994166423,0.09656759866090646,-0.16680491829864924,-0.6907404645517763,-0.30444402931283304,0.7794652993105486,0.007702902609174056,392.6870927030846,1.7517899927739728,5.860202508437851
6.640151672986374,0.09651895519243825,-0.16673639889922975,-0.6908292598431771,-0.30441259861140313,0.7794601822361236,0.00769778553474898,392.58793744552185,1.7517899927739728,5.860202508437851
6.640443351806325,0.09647033170705668,-0.1666678969920152,-0.6909180459666932,-0.30438116617906225,0.77945506700326,0.007692670301885363,392.4888042554722,1.7517899927739728,5.860202508437851
6.640735030626276,0.09642172819965987,-0.166599412579834,-0.6910068229218193,-0.3043497320211603,0.7794499536132989,0.007687556911924354,392.3896931505961,1.7517899927739728,5.860202508437851
6.641026709446226,0.09637314466514586,-0.16653094566551452,-0.69109559070805,-0.30431829614304734,0.779444842067578,0.007682445366203439,392.2906041485353,1.7517899927739728,5.860202508437851
6.6413183882661775,0.09632458109841233,-0.16646249625188458,-0.6911843493248812,-0.3042868585500734,0.7794397323674319,0.007677335666057328,392.1915372669155,1.7517899927739728,5.860202508437851
6.641610067086129,0.09627603749435729,-0.1663940643417725,-0.6912730987718076,-0.30425541924758853,0.7794346245141918,0.007672227812817178,392.09249252334376,1.7517899927739728,5.860202508437851
6.641901745906079,0.09622751384787885,-0.16632564993800678,-0.691361839048324,-0.3042239782409427,0.7794295185091863,0.007667121807811705,391.9934699354115,1.7517899927739728,5.860202508437851
6.64219342472603,0.09617901015387466,-0.16625725304341504,-0.6914505701539261,-0.3041925355354858,0.7794244143537399,0.007662017652365294,391.8944695206871,1.7517899927739728,5.860202508437851
6.642485103545981,0.09613052640724275,-0.16618887366082577,-0.6915392920881086,-0.3041610911365679,0.7794193120491744,0.007656915347799775,391.79549129672534,1.7517899927739728,5.860202508437851
6.642776782365932,0.09608206260288125,-0.1661205117930674,-0.6916280048503661,-0.30412964504953915,0.7794142115968079,0.007651814895433318,391.6965352810595,1.7517899927739728,5.860202508437851
6.643068461185882,0.09603361873568787,-0.1660521674429678,-0.6917167084401942,-0.3040981972797494,0.7794091129979565,0.007646716296581868,391.5976014912109,1.7517899927739728,5.860202508437851
6.643360140005834,0.09598519480056031,-0.16598384061335478,-0.6918054028570885,-0.3040667478325485,0.7794040162539315,0.007641619552556933,391.4986899446745,1.7517899927739728,5.860202508437851
6.643651818825784,0.09593679079239704,-0.16591553130705733,-0.691894088100543,-0.3040352967132868,0.779398921366042,0.007636524664667466,391.3998006589343,1.7517899927739728,5.860202508437851
6.6439434976457346,0.09588840670609115,-0.16584723952687613,-0.6919827641700604,-0.3040038439272982,0.7793938283355932,0.007631431634218644,391.3009336513958,1.7517899927739728,5.860202508437851
6.644235176465686,0.0958400425365231,-0.16577896527551636,-0.6920714310651686,-0.3039723894798593,0.779388737163886,0.007626340462511427,391.20208893924956,1.7517899927739728,5.860202508437851
6.644526855285637,0.09579169827857166,-0.16571070855566275,-0.6921600887853991,-0.3039409333762341,0.7793836478522171,0.007621251150842556,391.1032665396191,1.7517899927739728,5.860202508437851
6.644818534105587,0.0957433739271156,-0.16564246937000005,-0.6922487373302841,-0.3039094756216867,0.779378560401881,0.00761616370050644,391.00446646961586,1.7517899927739728,5.860202508437851
6.645110212925538,0.09569506947703324,-0.16557424772121232,-0.6923373766993565,-0.30387801622148075,0.7793734748141684,0.007611078112793823,390.9056887463294,1.7517899927739728,5.860202508437851
6.64540189174549,0.09564678492320329,-0.1655060436119843,-0.6924260068921482,-0.30384655518088033,0.7793683910903669,0.007605994388992343,390.80693338683443,1.7517899927739728,5.860202508437851
6.64569357056544,0.09559852026050458,-0.1654378570450007,-0.6925146279081908,-0.30381509250514943,0.7793633092317611,0.007600912530386528,390.7082004081861,1.7517899927739728,5.860202508437851
6.645985249385391,0.09555027548381541,-0.16536968802294566,-0.6926032397470179,-0.3037836281995518,0.7793582292396328,0.00759583253825824,390.60948982742565,1.7517899927739728,5.860202508437851
6.646276928205342,0.0955020505880145,-0.1653015365485038,-0.6926918424081606,-0.30375216226935137,0.7793531511152593,0.007590754413884682,390.5108016615669,1.7517899927739728,5.860202508437851
6.6465686070252925,0.09545384556798067,-0.16523340262435995,-0.6927804358911516,-0.3037206947198123,0.7793480748599162,0.007585678158541609,390.4121359276188,1.7517899927739728,5.860202508437851
6.646860285845243,0.09540566041859234,-0.1651652862531984,-0.692869020195523,-0.30368922555619826,0.779343000474875,0.0075806037735004494,390.31349264256187,1.7517899927739728,5.860202508437851
6.647151964665194,0.09535749513472801,-0.16509718743770338,-0.6929575953208075,-0.3036577547837731,0.7793379279614041,0.007575531260029522,390.2148718233625,1.7517899927739728,5.860202508437851
6.647443643485145,0.09530934971126642,-0.16502910618055966,-0.6930461612665371,-0.30362628240780093,0.7793328573207694,0.007570460619394814,390.1162734869724,1.7517899927739728,5.860202508437851
6.6477353223050955,0.09526122414308633,-0.16496104248445198,-0.6931347180322436,-0.3035948084335457,0.7793277885542329,0.007565391852858316,390.01769765032094,1.7517899927739728,5.860202508437851
6.648027001125047,0.09521311842506608,-0.1648929963520644,-0.69322326561746,-0.30356333286627113,0.7793227216630542,0.0075603249616795765,389.91914433032565,1.7517899927739728,5.860202508437851
6.648318679944998,0.09516503255208442,-0.16482496778608163,-0.6933118040217181,-0.30353185571124125,0.7793176566484882,0.007555259947113591,389.8206135438754,1.7517899927739728,5.860202508437851
6.648610358764948,0.09511696651902007,-0.16475695678918845,-0.6934003332445501,-0.3035003769737201,0.7793125935117889,0.007550196810414356,389.7221053078557,1.7517899927739728,5.860202508437851
6.648902037584899,0.09506892032075144,-0.1646889633640689,-0.6934888532854886,-0.30346889665897137,0.7793075322542051,0.00754513555283054,389.62361963912207,1.7517899927739728,5.860202508437851
6.6491937164048505,0.09502089395215721,-0.16462098751340767,-0.6935773641440657,-0.30343741477225905,0.7793024728769837,0.007540076175609145,389.52515655451873,1.7517899927739728,5.860202508437851
6.649485395224801,0.09497288740811617,-0.1645530292398896,-0.6936658658198133,-0.3034059313188472,0.779297415381368,0.007535018679993399,389.42671607087215,1.7517899927739728,5.860202508437851
6.649777074044751,0.09492490068350679,-0.16448508854619892,-0.6937543583122641,-0.3033744463039996,0.779292359768598,0.007529963067223422,389.3282982049872,1.7517899927739728,5.860202508437851
6.650068752864703,0.0948769337732074,-0.1644171654350197,-0.6938428416209506,-0.30334295973298003,0.7792873060399111,0.007524909338536556,389.229902973656,1.7517899927739728,5.860202508437851
6.650360431684653,0.09482898667209716,-0.16434925990903732,-0.6939313157454042,-0.3033114716110528,0.7792822541965406,0.007519857495166038,389.13153039364636,1.7517899927739728,5.860202508437851
6.650652110504604,0.09478105937505443,-0.1642813719709359,-0.6940197806851577,-0.3032799819434816,0.779277204239718,0.007514807538343438,389.033180481718,1.7517899927739728,5.860202508437851
6.650943789324555,0.09473315187695357,-0.16421350162337447,-0.6941082364397503,-0.3032484907355154,0.7792721561706699,0.0075097594692953296,388.93485325454924,1.7517899927739728,5.860202508437851
6.651235468144506,0.09468526417265703,-0.16414564886891775,-0.6941966830087452,-0.3032169979923462,0.7792671099906194,0.0075047132892448465,388.8365487286111,1.7517899927739728,5.860202508437851
6.651527146964456,0.09463739625702526,-0.16407781371010796,-0.694285120391711,-0.3031855037191524,0.7792620657007858,0.007499668999411235,388.7382669203051,1.7517899927739728,5.860202508437851
6.6518188257844075,0.09458954812491825,-0.1640099961494869,-0.6943735485882171,-0.303154007921112,0.779257023302386,0.0074946266010114115,388.640007846021,1.7517899927739728,5.860202508437851
6.652110504604359,0.09454171977119652,-0.16394219618959693,-0.6944619675978319,-0.3031225106034034,0.7792519827966325,0.007489586095257961,388.5417715221233,1.7517899927739728,5.860202508437851
6.652402183424309,0.09449391119072044,-0.1638744138329804,-0.6945503774201242,-0.30309101177120495,0.7792469441847362,0.007484547483361581,388.443557964967,1.7517899927739728,5.860202508437851
6.652693862244259,0.09444612237835022,-0.16380664908217918,-0.6946387780546629,-0.3030595114296948,0.7792419074679038,0.007479510766529196,388.34536719088476,1.7517899927739728,5.860202508437851
6.652985541064211,0.09439835332894583,-0.16373890193973503,-0.6947271695010174,-0.30302800958405085,0.7792368726473388,0.007474475945964176,388.247199216189,1.7517899927739728,5.860202508437851
6.653277219884162,0.09435060403736818,-0.16367117240819098,-0.6948155517587558,-0.30299650623945196,0.7792318397242427,0.007469443022868116,388.14905405718446,1.7517899927739728,5.860202508437851
6.653568898704112,0.09430287449847728,-0.1636034604900887,-0.694903924827447,-0.302965001401076,0.7792268086998131,0.007464411998438503,388.0509317301507,1.7517899927739728,5.860202508437851
6.653860577524063,0.0942551647071333,-0.16353576618797008,-0.6949922887066604,-0.30293349507410117,0.7792217795752437,0.007459382873869158,387.95283225134546,1.7517899927739728,5.860202508437851
6.654152256344014,0.09420747465819666,-0.1634680895043776,-0.6950806433959645,-0.30290198726370593,0.779216752351727,0.007454355650352462,387.854755637022,1.7517899927739728,5.860202508437851
6.654443935163965,0.09415980434652782,-0.1634004304418535,-0.695168988894928,-0.3028704779750685,0.7792117270304509,0.0074493303290763535,387.75670190340554,1.7517899927739728,5.860202508437851
6.654735613983916,0.09411215376698678,-0.16333278900293952,-0.6952573252031199,-0.30283896721336695,0.7792067036126009,0.007444306911226328,387.65867106670765,1.7517899927739728,5.860202508437851
6.655027292803867,0.09406452291443404,-0.163265165190178,-0.695345652320109,-0.3028074549837796,0.7792016820993587,0.007439285397984108,387.5606631431206,1.7517899927739728,5.860202508437851
6.655318971623817,0.09401691178372999,-0.16319755900611135,-0.695433970245464,-0.30277594129148483,0.779196662491904,0.007434265790529415,387.46267814882435,1.7517899927739728,5.860202508437851
6.655610650443768,0.09396932036973464,-0.1631299704532813,-0.6955222789787542,-0.3027444261416607,0.7791916447914122,0.007429248090037643,387.3647160999733,1.7517899927739728,5.860202508437851
6.65590232926372,0.09392174866730849,-0.16306239953423007,-0.695610578519548,-0.3027129095394856,0.7791866289990569,0.007424232297682298,387.26677701271194,1.7517899927739728,5.860202508437851
6.65619400808367,0.09387419667131194,-0.16299484625150015,-0.6956988688674139,-0.30268139149013773,0.7791816151160069,0.007419218414632334,387.16886090315967,1.7517899927739728,5.860202508437851
6.65648568690362,0.09382666437660518,-0.16292731060763338,-0.6957871500219215,-0.30264987199879534,0.7791766031434298,0.00741420644205526,387.0709677874269,1.7517899927739728,5.860202508437851
6.656777365723571,0.09377915177804834,-0.16285979260517178,-0.6958754219826394,-0.30261835107063656,0.779171593082489,0.007409196381114369,386.9730976816001,1.7517899927739728,5.860202508437851
6.6570690445435226,0.09373165887050187,-0.16279229224665764,-0.6959636847491365,-0.30258682871083975,0.7791665849343451,0.00740418823297051,386.8752506017523,1.7517899927739728,5.860202508437851
6.657360723363473,0.09368418564882626,-0.1627248095346333,-0.6960519383209811,-0.30255530492458327,0.7791615787001553,0.007399181998780757,386.7774265639346,1.7517899927739728,5.860202508437851
6.657652402183424,0.09363673210788148,-0.16265734447164054,-0.6961401826977428,-0.302523779717045,0.7791565743810743,0.007394177679699743,386.6796255841852,1.7517899927739728,5.860202508437851
6.657944081003375,0.0935892982425243,-0.16258989706019833,-0.6962284178789964,-0.30249225309338973,0.779151571978253,0.007389175276878435,386.5818476784735,1.7517899927739728,5.860202508437851
6.6582357598233255,0.09354188404759986,-0.1625224673027316,-0.6963166438643406,-0.30246072505872507,0.7791465714928382,0.0073841747914635825,386.4840928625573,1.7517899927739728,5.860202508437851
6.658527438643277,0.0934944895179509,-0.162455055201641,-0.6964048606533808,-0.3024291956181437,0.7791415729259734,0.007379176224598827,386.38636115212654,1.7517899927739728,5.860202508437851
6.658819117463228,0.0934471146484205,-0.16238766075932787,-0.6964930682457217,-0.3023976647767388,0.779136576278799,0.007374179577424367,386.28865256285314,1.7517899927739728,5.860202508437851
6.659110796283178,0.0933997594338518,-0.16232028397819356,-0.6965812666409676,-0.3023661325396034,0.7791315815524523,0.007369184851077737,386.1909671103948,1.7517899927739728,5.860202508437851
6.659402475103128,0.09335242386908765,-0.1622529248606389,-0.696669455838724,-0.3023345989118306,0.7791265887480677,0.007364192046693141,386.09330481038853,1.7517899927739728,5.860202508437851
6.6596941539230805,0.09330510794897075,-0.16218558340906453,-0.6967576358385957,-0.30230306389851314,0.7791215978667766,0.007359201165402007,385.99566567845636,1.7517899927739728,5.860202508437851
6.659985832743031,0.09325781166834464,-0.16211825962587242,-0.696845806640187,-0.30227152750474423,0.7791166089097071,0.0073542122083325445,385.89804973020125,1.7517899927739728,5.860202508437851
6.660277511562981,0.09321053502205205,-0.1620509535134633,-0.6969339682431029,-0.3022399897356169,0.7791116218779844,0.007349225176609853,385.8004569812115,1.7517899927739728,5.860202508437851
6.660569190382932,0.09316327800493579,-0.16198366507423798,-0.6970221206469486,-0.302208450596224,0.7791066367727305,0.007344240071355923,385.7028874470534,1.7517899927739728,5.860202508437851
6.6608608692028834,0.09311604061183901,-0.16191639431059782,-0.6971102638513288,-0.30217691009165853,0.7791016535950648,0.007339256893690194,385.60534114328254,1.7517899927739728,5.860202508437851
6.661152548022834,0.09306882283760483,-0.16184914122494407,-0.6971983978558477,-0.3021453682270137,0.7790966723461034,0.007334275644728772,385.50781808543366,1.7517899927739728,5.860202508437851
6.661444226842785,0.09302162467707593,-0.1617819058196774,-0.6972865226601108,-0.3021138250073823,0.7790916930269586,0.007329296325583989,385.4103182890199,1.7517899927739728,5.860202508437851
6.661735905662736,0.09297444612509548,-0.16171468809719922,-0.6973746382637229,-0.30208228043785745,0.7790867156387411,0.007324318937366514,385.312841769546,1.7517899927739728,5.860202508437851
6.662027584482686,0.09292728717650656,-0.1616474880599107,-0.6974627446662885,-0.3020507345235322,0.7790817401825579,0.007319343481183349,385.21538854249593,1.7517899927739728,5.860202508437851
6.662319263302638,0.09288014782615191,-0.1615803057102126,-0.6975508418674127,-0.3020191872694994,0.7790767666595126,0.007314369958138056,385.1179586233323,1.7517899927739728,5.860202508437851
6.662610942122589,0.09283302806887463,-0.16151314105050618,-0.6976389298667002,-0.30198763868085216,0.779071795070706,0.007309398369331421,385.02055202750313,1.7517899927739728,5.860202508437851
6.662902620942539,0.09278592789951785,-0.16144599408319277,-0.6977270086637556,-0.30195608876268354,0.7790668254172365,0.007304428715861899,384.92316877044465,1.7517899927739728,5.860202508437851
6.663194299762489,0.09273884731292444,-0.16137886481067326,-0.6978150782581838,-0.30192453752008647,0.7790618577001983,0.007299460998823726,384.8258088675657,1.7517899927739728,5.860202508437851
6.6634859785824405,0.09269178630393721,-0.16131175323534855,-0.6979031386495901,-0.3018929849581539,0.7790568919206841,0.007294495219309471,384.72847233426864,1.7517899927739728,5.860202508437851
6.663777657402392,0.0926447448673993,-0.1612446593596199,-0.697991189837579,-0.3018614310819788,0.7790519280797822,0.007289531378407599,384.6311591859301,1.7517899927739728,5.860202508437851
6.664069336222342,0.09259772299815383,-0.1611775831858886,-0.6980792318217551,-0.3018298758966545,0.7790469661785785,0.007284569477203906,384.5338694379132,1.7517899927739728,5.860202508437851
6.664361015042293,0.09255072069104353,-0.16111052471655538,-0.6981672646017236,-0.30179831940727364,0.7790420062181554,0.0072796095167808605,384.436603105561,1.7517899927739728,5.860202508437851
6.664652693862244,0.09250373794091149,-0.16104348395402157,-0.6982552881770893,-0.30176676161892935,0.7790370481995939,0.0072746514982192645,384.3393602042078,1.7517899927739728,5.860202508437851
6.664944372682195,0.09245677474259753,-0.1609764609006668,-0.6983433025474622,-0.3017352025367019,0.7790320921239691,0.00726969542259448,384.242140749113,1.7517899927739728,5.860202508437851
6.665236051502146,0.09240983109093007,-0.16090945555877714,-0.6984313077124774,-0.3017036421656148,0.7790271379923541,0.007264741290979537,384.14494475533587,1.7517899927739728,5.860202508437851
6.665527730322097,0.09236290698073588,-0.16084246793061419,-0.6985193036717744,-0.30167208051067645,0.779022185805818,0.007259789104443359,384.04777223786147,1.7517899927739728,5.860202508437851
6.665819409142047,0.09231600240684175,-0.16077549801843952,-0.6986072904249935,-0.3016405175768951,0.7790172355654272,0.0072548388640526484,383.9506232116619,1.7517899927739728,5.860202508437851
6.666111087961998,0.09226911736407417,-0.16070854582451435,-0.6986952679717751,-0.3016089533692789,0.7790122872722446,0.007249890570869999,383.8534976916866,1.7517899927739728,5.860202508437851
6.66640276678195,0.09222225184725956,-0.16064161135109967,-0.6987832363117599,-0.30157738789283584,0.7790073409273305,0.007244944225955896,383.7563956928711,1.7517899927739728,5.860202508437851
6.6666944456019,0.09217540585122509,-0.1605746946004577,-0.6988711954445871,-0.3015458211525746,0.7790023965317429,0.007239999830368271,383.65931723013887,1.7517899927739728,5.860202508437851
6.66698612442185,0.09212857937079715,-0.16050779557484945,-0.6989591453698971,-0.3015142531535032,0.7789974540865352,0.007235057385160615,383.562262318387,1.7517899927739728,5.860202508437851
6.667277803241801,0.09208177240080223,-0.16044091427653603,-0.6990470860873311,-0.30148268390062966,0.7789925135927588,0.007230116891384197,383.4652309724981,1.7517899927739728,5.860202508437851
6.667569482061753,0.09203498493606714,-0.16037405070777916,-0.6991350175965284,-0.30145111339896236,0.7789875750514622,0.007225178350087624,383.36822320734274,1.7517899927739728,5.860202508437851
6.667861160881703,0.09198821697141865,-0.1603072048708403,-0.6992229398971294,-0.30141954165350965,0.7789826384636911,0.007220241762316504,383.2712390377732,1.7517899927739728,5.860202508437851
6.668152839701654,0.09194146850168317,-0.16024037676798056,-0.6993108529887743,-0.30138796866927947,0.7789777038304875,0.007215307129112891,383.1742784786199,1.7517899927739728,5.860202508437851
6.668444518521605,0.09189473952168745,-0.1601735664014615,-0.6993987568711035,-0.3013563944512802,0.7789727711528908,0.007210374451516177,383.07734154469955,1.7517899927739728,5.860202508437851
6.6687361973415555,0.09184803002625828,-0.1601067737735447,-0.699486651543757,-0.3013248190045202,0.7789678404319375,0.007205443730562866,382.98042825081194,1.7517899927739728,5.860202508437851
6.669027876161507,0.09180134001022207,-0.1600399988864912,-0.699574537006375,-0.3012932423340074,0.778962911668661,0.007200514967286464,382.88353861173994,1.7517899927739728,5.860202508437851
6.669319554981458,0.09175466946840556,-0.1599732417425625,-0.699662413258598,-0.30126166444475017,0.7789579848640922,0.007195588162717592,382.7866726422498,1.7517899927739728,5.860202508437851
6.669611233801408,0.0917080183956356,-0.15990650234402035,-0.6997502803000658,-0.30123008534175677,0.7789530600192581,0.007190663317883539,382.6898303570883,1.7517899927739728,5.860202508437851
6.6699029126213585,0.09166138678673864,-0.15983978069312585,-0.6998381381304187,-0.3011985050300355,0.7789481371351837,0.007185740433809151,382.593011770989,1.7517899927739728,5.860202508437851
6.67019459144131,0.09161477463654122,-0.15977307679214017,-0.6999259867492974,-0.30116692351459423,0.7789432162128906,0.007180819511516057,382.49621689866535,1.7517899927739728,5.860202508437851
6.670486270261261,0.09156818193987015,-0.15970639064332498,-0.7000138261563418,-0.3011353408004414,0.7789382972533972,0.007175900552022663,382.39944575481377,1.7517899927739728,5.860202508437851
6.670777949081211,0.09152160869155217,-0.15963972224894182,-0.7001016563511917,-0.30110375689258545,0.7789333802577201,0.007170983556345489,382.3026983541194,1.7517899927739728,5.860202508437851
6.671069627901162,0.09147505488641368,-0.15957307161125178,-0.7001894773334879,-0.3010721717960342,0.778928465226871,0.007166068525496394,382.20597471124086,1.7517899927739728,5.860202508437851
6.6713613067211135,0.09142852051928146,-0.15950643873251633,-0.7002772891028706,-0.30104058551579604,0.7789235521618606,0.007161155460486013,382.1092748408294,1.7517899927739728,5.860202508437851
6.671652985541064,0.09138200558498233,-0.15943982361499717,-0.7003650916589792,-0.3010089980568793,0.7789186410636956,0.007156244362320985,382.0125987575128,1.7517899927739728,5.860202508437851
6.671944664361015,0.0913355100783397,-0.15937322626093536,-0.7004528850014603,-0.3009774094242801,0.7789137319333795,0.007151335232004952,381.91594647586294,1.7517899927739728,5.860202508437851
6.672236343180966,0.09128903399416698,-0.15930664667248057,-0.7005406691299819,-0.3009458196229389,0.7789088247719123,0.007146428070537669,381.81931801024353,1.7517899927739728,5.860202508437851
6.672528022000916,0.09124257732727557,-0.15924008485175617,-0.7006284440442191,-0.3009142286577798,0.7789039195802905,0.007141522878915896,381.72271337494857,1.7517899927739728,5.860202508437851
6.672819700820867,0.09119614007247669,-0.15917354080088494,-0.700716209743847,-0.30088263653372654,0.7788990163595079,0.007136619658133281,381.6261325842535,1.7517899927739728,5.860202508437851
6.673111379640819,0.0911497222245813,-0.15910701452198964,-0.7008039662285411,-0.3008510432557028,0.7788941151105555,0.0071317184091809205,381.52957565241775,1.7517899927739728,5.860202508437851
6.673403058460769,0.09110332377840125,-0.15904050601719405,-0.7008917134979754,-0.30081944882863293,0.778889215834421,0.007126819133046358,381.4330425936837,1.7517899927739728,5.860202508437851
6.673694737280719,0.09105694472874758,-0.15897401528862093,-0.7009794515518254,-0.30078785325744056,0.7788843185320892,0.007121921830714584,381.33653342227666,1.7517899927739728,5.860202508437851
6.673986416100671,0.09101058507043143,-0.15890754233839305,-0.7010671803897663,-0.3007562565470496,0.7788794232045425,0.0071170265031679225,381.24004815240585,1.7517899927739728,5.860202508437851
6.674278094920622,0.0909642447982642,-0.15884108716863382,-0.7011549000114732,-0.3007246587023841,0.77887452985276,0.007112133151385369,381.1435867982639,1.7517899927739728,5.860202508437851
6.674569773740572,0.09091792390705736,-0.15877464978146638,-0.7012426104166203,-0.3006930597283679,0.778869638477718,0.007107241776343365,381.04714937402673,1.7517899927739728,5.860202508437851
6.674861452560523,0.09087162239162189,-0.1587082301790135,-0.7013303116048836,-0.30066145962992485,0.7788647490803894,0.007102352379014798,380.9507358938511,1.7517899927739728,5.860202508437851
