r,Phi,phi,Phi_prime,phi_prime,gradient_density,H_PhiPhi,H_phiphi,H_cross,H_eigen_soft,H_eigen_hard,mixing_sin2_2theta
8.57894078919955,0.0014668790719856,-1.1066475035586978,-0.0036711245191491,-0.1457993359729968,0.021270923525401896,5.109752330968658,9.960744290736534e-06,-0.015019062091375974,-3.4184392776470673e-05,5.109796476105725,3.455672692034515e-05
8.579232468019502,0.0014658086560534,-1.106690027968724,-0.0036685646666528,-0.1457844689201587,0.02126656974504613,5.110187736760682,9.946225075911909e-06,-0.015008679037249593,-3.413414014818983e-05,5.110231817125905,3.45030848989769e-05
8.57952414683945,0.0014647389865317,-1.1067325480426389,-0.0036660064966698,-0.1457696038845464,0.021262217020291192,5.110623114884881,9.931726577106765e-06,-0.014998302724999177,-3.4083959836284095e-05,5.110667130571294,3.4449525012428255e-05
8.579815825659402,0.0014636700629316,-1.1067750637810314,-0.0036634500081843,-0.145754740865823,0.021257865350825675,5.11105846534217,9.917248765539515e-06,-0.014987933150636032,-3.40338517408334e-05,5.111102416442677,3.439604713684801e-05
8.580107504479354,0.0014626018847643,-1.1068175751844889,-0.0036608952001806,-0.1457398798636522,0.02125351473633848,5.111493788133442,9.902791612464704e-06,-0.014977570310171492,-3.398381575925313e-05,5.1115376747408146,3.434265114855976e-05
8.580399183299303,0.0014615344515409,-1.1068600822535986,-0.0036583420716431,-0.1457250208776976,0.021249165176518554,5.1119290832595965,9.888355089170286e-06,-0.014967214199614899,-3.393385179029096e-05,5.111972905466477,3.4289336924052e-05
8.580690862119255,0.0014604677627724,-1.1069025849889491,-0.0036557906215559,-0.1457101639076224,0.02124481667105484,5.1123643507215455,9.873939166977589e-06,-0.014956864814973618,-3.38839597340268e-05,5.112408108620446,3.42361043399779e-05
8.580982540939205,0.0014594018179701,-1.1069450833911278,-0.0036532408489034,-0.1456953089530903,0.02124046921963653,5.112799590520188,9.85954381724668e-06,-0.014946522152257091,-3.383413948787606e-05,5.1128432842034925,3.418295327317405e-05
8.581274219759155,0.0014583366166451,-1.106987577460722,-0.0036506927526699,-0.1456804560137646,0.021236122821952794,5.1132348026564305,9.845169011369575e-06,-0.014936186207471744,-3.3784390951030474e-05,5.1132784322163936,3.412988360063666e-05
8.581565898579107,0.0014572721583084,-1.1070300671983206,-0.0036481463318395,-0.1456656050893088,0.021231777477692976,5.1136699871311855,9.830814720771567e-06,-0.01492585697662203,-3.373471402445816e-05,5.113713552659931,3.4076895199526104e-05
8.581857577399058,0.0014562084424712,-1.1070725526045102,-0.0036456015853966,-0.1456507561793866,0.021227433186546574,5.114105143945357,9.816480916915236e-06,-0.014915534455713447,-3.368510860468632e-05,5.114148645534879,3.402398794718079e-05
8.582149256219008,0.0014551454686446,-1.1071150336798792,-0.0036430585123255,-0.1456359092836612,0.021223089948203027,5.114540273099858,9.802167571296366e-06,-0.014905218640749528,-3.363557459401534e-05,5.114583710842023,3.3971161721102876e-05
8.58244093503896,0.0014540832363398,-1.107157510425015,-0.0036405171116105,-0.1456210644017962,0.021218747762352008,5.114975374595602,9.787874655446606e-06,-0.01489490952773384,-3.3586111889416514e-05,5.115018748582147,3.3918416398967406e-05
8.58273261385891,0.0014530217450678,-1.107199982840506,-0.0036379773822358,-0.1456062215334551,0.02121440662868326,5.115410448433504,9.773602140929406e-06,-0.014884607112666945,-3.353672039274613e-05,5.115453758756038,3.386575185860809e-05
8.58302429267886,0.0014519609943398,-1.107242450926939,-0.0036354393231856,-0.1455913806783015,0.021210066546886664,5.115845494614474,9.75934999934535e-06,-0.014874311391550467,-3.3487400002307766e-05,5.115888741364476,3.381316797803594e-05
8.583315971498813,0.001450900983667,-1.1072849146849026,-0.0036329029334444,-0.1455765418359985,0.021205727516652048,5.1162805131394355,9.745118202329458e-06,-0.014864022360385086,-3.343815061862543e-05,5.116323696408257,3.376066463542944e-05
8.583607650318763,0.0014498417125604,-1.107327374114984,-0.0036303682119963,-0.14556170500621,0.021201389537669573,5.116715504009299,9.730906721548428e-06,-0.014853740015168438,-3.338897214177905e-05,5.116758623888162,3.370824170912531e-05
8.583899329138713,0.0014487831805311,-1.1073698292177712,-0.0036278351578256,-0.1455468701885993,0.02119705260962933,5.117150467224989,9.716715528704675e-06,-0.014843464351898228,-3.333986447096038e-05,5.117193523804989,3.365589907763209e-05
8.584191007958665,0.0014477253870904,-1.1074122799938524,-0.0036253037699167,-0.1455320373828297,0.02119271673222151,5.117585402787431,9.7025445955376e-06,-0.01483319536657325,-3.329082750891388e-05,5.117628396159535,3.3603636619634596e-05
8.584482686778616,0.0014466683317492,-1.1074547264438142,-0.0036227740472537,-0.145517206588565,0.021188381905136562,5.118020310697533,9.68839389381554e-06,-0.0148229330551872,-3.324186115349903e-05,5.118063240952581,3.3551454213966106e-05
8.584774365598566,0.0014456120140192,-1.107497168568245,-0.0036202459888217,-0.1455023778054687,0.021184048128064934,5.1184551909562295,9.674263395351786e-06,-0.014812677413741036,-3.319296530657212e-05,5.118498058184931,3.349935173966337e-05
8.585066044418518,0.0014445564334159,-1.107539606367732,-0.003617719593613,-0.1454875510332049,0.021179715400697414,5.118890043564438,9.660153072044617e-06,-0.014802428438273665,-3.314413986910125e-05,5.118932847857379,3.3447329076105646e-05
8.585357723238468,0.0014435015894573,-1.1075820398428589,-0.0036151948606249,-0.1454727262714388,0.021175383722725254,5.119324868523041,9.646062895859714e-06,-0.014792186124848603,-3.3095384741610445e-05,5.119367609970679,3.339538610295364e-05
8.585649402058419,0.0014424474816619,-1.107624468994212,-0.0036126717888547,-0.1454579035198353,0.021171053093839706,5.119759665832957,9.631992838803316e-06,-0.01478195046953358,-3.3046699825511894e-05,5.119802344525621,3.334352270005594e-05
8.58594108087837,0.0014413941095476,-1.1076668938223768,-0.0036101503772995,-0.1454430827780592,0.021166723513732097,5.120194435495088,9.617942872907495e-06,-0.0147717214683892,-3.2998085021773704e-05,5.120237051522983,3.329173874739826e-05
8.58623275969832,0.0014403414726328,-1.107709314327938,-0.0036076306249566,-0.1454282640457757,0.02116239498209398,5.120629177510336,9.603912970244805e-06,-0.014761499117480224,-3.294954023314034e-05,5.12067173096354,3.324003412515392e-05
8.586524438518271,0.0014392895704356,-1.1077517305114817,-0.0036051125308233,-0.1454134473226493,0.0211580674986168,5.121063891879617,9.589903102917579e-06,-0.014751283412867413,-3.2901065360579906e-05,5.12110638284808,3.318840871364678e-05
8.586816117338223,0.0014382384024743,-1.1077941423735935,-0.0036025960938968,-0.1453986326083454,0.02115374106299236,5.121498578603841,9.575913243064557e-06,-0.0147410743506126,-3.28526603055046e-05,5.12154100717739,3.313686239337402e-05
8.587107796158172,0.0014371879682669,-1.107836549914858,-0.0036000813131744,-0.1453838199025288,0.021149415674912395,5.121933237683913,9.561943362854203e-06,-0.014730871926773583,-3.2804324969326615e-05,5.121975603952245,3.308539504498308e-05
8.587399474978124,0.0014361382673318,-1.1078789531358617,-0.0035975681876533,-0.1453690092048643,0.02114509133406874,5.122367869120757,9.547993434493985e-06,-0.014720676137411334,-3.2756059255234504e-05,5.122410173173447,3.3034006549303454e-05
8.587691153798074,0.0014350892991871,-1.1079213520371884,-0.0035950567163307,-0.145354200515017,0.021140768040153402,5.12280247291527,9.534063430221025e-06,-0.014710486978582753,-3.2707863063752285e-05,5.122844714841763,3.29826967873146e-05
8.587982832618025,0.001434041063351,-1.107963746619425,-0.003592546898204,-0.1453393938326518,0.02113644579285846,5.123237049068381,9.520153322307387e-06,-0.014700304446344849,-3.26597362985126e-05,5.123279228958002,3.293146564016371e-05
8.588274511437977,0.0014329935593416,-1.1080061368831562,-0.0035900387322703,-0.1453245891574335,0.021132124591876036,5.123671597581001,9.506263083057396e-06,-0.01469012853675263,-3.261167886092764e-05,5.123713715522946,3.288031298915674e-05
8.588566190257927,0.0014319467866773,-1.1080485228289676,-0.0035875322175269,-0.1453097864890272,0.021127804436898465,5.124106118454055,9.49239268481291e-06,-0.014679959245863237,-3.256369065463005e-05,5.124148174537394,3.28292387157763e-05
8.588857869077877,0.0014309007448762,-1.1080909044574447,-0.0035850273529711,-0.1452949858270979,0.02112348532761813,5.124540611688458,9.478542099945308e-06,-0.014669796569729776,-3.2515771581476116e-05,5.124582606002139,3.27782427016541e-05
8.58914954789783,0.0014298554334564,-1.108133281769173,-0.0035825241376001,-0.1452801871713103,0.021119167263727444,5.124975077285134,9.464711300859475e-06,-0.014659640504404398,-3.246792154376621e-05,5.125017009917979,3.272732482858443e-05
8.58944122671778,0.0014288108519362,-1.108175654764737,-0.0035800225704111,-0.1452653905213295,0.02111485024491902,5.125409515244997,9.450900259996387e-06,-0.014649491045940346,-3.242014044468888e-05,5.125451386285702,3.267648497853317e-05
8.58973290553773,0.0014277669998339,-1.108218023444723,-0.0035775226504015,-0.1452505958768206,0.02111053427088559,5.12584392556898,9.437108949830434e-06,-0.014639348190389924,-3.237242818743269e-05,5.125885735106117,3.262572303362833e-05
8.590024584357682,0.0014267238766674,-1.1082603878097164,-0.0035750243765684,-0.1452358032374481,0.021106219341319805,5.12627830825801,9.423337342864119e-06,-0.014629211933800379,-3.2324784674298e-05,5.1263200563800275,3.257503887614165e-05
8.590316263177632,0.0014256814819552,-1.1083027478603025,-0.0035725277479091,-0.1452210126028774,0.021101905455914657,5.126712663313012,9.40958541164121e-06,-0.014619082272224146,-3.227720980891746e-05,5.126754350108232,3.252443238853415e-05
8.590607941997582,0.0014246398152153,-1.1083451035970664,-0.0035700327634209,-0.1452062239727732,0.02109759261436307,5.1271469907349125,9.395853128732205e-06,-0.014608959201707591,-3.222970349447962e-05,5.127188616291535,3.2473903453405646e-05
8.590899620817535,0.001423598875966,-1.108387455020594,-0.0035675394221009,-0.1451914373468003,0.02109328081635808,5.127581290524645,9.38214046674485e-06,-0.014598842718299204,-3.2182265635061214e-05,5.127622854930747,3.2423451953531014e-05
8.591191299637485,0.0014225586637255,-1.10842980213147,-0.0035650477229465,-0.145176652724624,0.02108897006159296,5.128015562683133,9.368447398318824e-06,-0.014588732818045486,-3.213489613296261e-05,5.128057066026665,3.237307777184192e-05
8.591482978457435,0.0014215191780119,-1.1084721449302803,-0.003562557664955,-0.1451618701059091,0.02108466034976096,5.128449807211317,9.354773896125717e-06,-0.01457862949699097,-3.208759489270463e-05,5.128491249580106,3.232278079142634e-05
8.591774657277387,0.0014204804183437,-1.1085144834176104,-0.003560069247124,-0.1451470894903205,0.021080351680555432,5.128884024110131,9.34111993287557e-06,-0.014568532751183349,-3.2040361817919916e-05,5.128925405591882,3.227256089555142e-05
8.592066336097336,0.0014194423842436,-1.1085568175940437,-0.0035575824684589,-0.1451323108775241,0.021076044053670185,5.12931821338049,9.327485481366734e-06,-0.0145584425767124,-3.199319681179702e-05,5.129359534062783,3.222241796783569e-05
8.592358014917288,0.0014184050752365,-1.108599147460164,-0.0035550973279695,-0.1451175342671862,0.021071737468799298,5.1297523750233145,9.31387051445938e-06,-0.014548358969689536,-3.194609978018903e-05,5.129793634993609,3.217235189215726e-05
8.59264969373724,0.0014173684908477,-1.108641473016554,-0.003552613824666,-0.1451027596589733,0.021067431925636974,5.1301865090395165,9.30027500505177e-06,-0.014538281926229314,-3.1899070627616766e-05,5.130227708385149,3.2122362552571686e-05
8.592941372557188,0.0014163326306023,-1.1086837942637962,-0.0035501319575584,-0.1450879870525518,0.021063127423877514,5.130620615430005,9.286698926072329e-06,-0.014528211442443298,-3.185210925682469e-05,5.130661754238188,3.207244983328454e-05
8.59323305137714,0.0014152974940255,-1.1087261112024749,-0.0035476517256569,-0.145073216447588,0.021058823963215272,5.131054694195713,9.27314225048356e-06,-0.014518147514443164,-3.180521557410998e-05,5.131095772553538,3.202261361866459e-05
8.593524730197093,0.0014142630806425,-1.108768423833172,-0.0035451731279716,-0.1450584478437483,0.021054521543344737,5.131488745337544,9.2596049512807e-06,-0.014508090138339615,-3.1758389483105276e-05,5.131529763331978,3.197285379323951e-05
8.593816409017041,0.0014132293899785,-1.108810732156471,-0.0035426961635125,-0.1450436812406993,0.021050220163960555,5.131922768856424,9.24608700149168e-06,-0.014498039310242435,-3.171163088921958e-05,5.131963726574315,3.192317024169522e-05
8.594108087836993,0.0014121964215586,-1.1088530361729554,-0.0035402208312897,-0.1450289166381072,0.021045919824757345,5.132356764753277,9.232588374175802e-06,-0.014487995026259443,-3.166493969830597e-05,5.132397662281349,3.187356284887147e-05
8.594399766656943,0.0014111641749081,-1.1088953358832077,-0.0035377471303133,-0.1450141540356384,0.021041620525429898,5.132790733029024,9.219109042427608e-06,-0.014477957282499567,-3.16183158139971e-05,5.132831570453881,3.182403149977519e-05
8.594691445476894,0.0014101326495521,-1.1089376312878108,-0.0035352750595934,-0.1449993934329594,0.02103732226567313,5.133224673684588,9.205648979371633e-06,-0.014467926075068737,-3.157175914259014e-05,5.13326545109271,3.1774576079562076e-05
8.594983124296846,0.0014091018450157,-1.1089799223873489,-0.0035328046181401,-0.1449846348297365,0.021033025045181994,5.133658586720904,9.192208158164997e-06,-0.014457901400071978,-3.152526958860591e-05,5.133699304198651,3.172519647354558e-05
8.595274803116796,0.0014080717608242,-1.1090222091824034,-0.0035303358049635,-0.1449698782256362,0.021028728863651595,5.134092472138884,9.178786551999956e-06,-0.014447883253615375,-3.1478847058341586e-05,5.134133129772495,3.1675892567205744e-05
8.595566481936746,0.0014070423965027,-1.1090644916735584,-0.0035278686190737,-0.1449551236203248,0.021024433720777093,5.134526329939467,9.165384134098687e-06,-0.014437871631802074,-3.143249145720617e-05,5.134566927815058,3.162666424617085e-05
8.595858160756698,0.0014060137515764,-1.1091067698613972,-0.0035254030594807,-0.1449403710134686,0.021020139616253725,5.134960160123587,9.152000877717126e-06,-0.014427866530735292,-3.1386202690608656e-05,5.135000698327156,3.157751139623079e-05
8.596149839576649,0.0014049858255706,-1.109149043746502,-0.0035229391251947,-0.1449256204047344,0.021015846549776993,5.135393962692165,9.13863675614497e-06,-0.014417867946518313,-3.13399806657344e-05,5.135434441309586,3.152843390333699e-05
8.596441518396599,0.0014039586180102,-1.1091913133294566,-0.0035204768152257,-0.1449108717937882,0.02101155452104226,5.135827737646143,9.125291742699128e-06,-0.014407875875249419,-3.129382528621605e-05,5.135868156763172,3.1479431653579635e-05
8.596733197216551,0.0014029321284207,-1.109233578610844,-0.0035180161285838,-0.1448961251802965,0.021007263529745124,5.136261484986455,9.111965810736694e-06,-0.014397890313032088,-3.124773646012713e-05,5.136301844688726,3.1430504533232395e-05
8.597024876036501,0.001401906356327,-1.1092758395912468,-0.0035155570642792,-0.1448813805639258,0.0210029735755813,5.13669520471403,9.098658933639311e-06,-0.014387911255962702,-3.1201714091988464e-05,5.1367355050870565,3.138165242869849e-05
8.597316554856452,0.0014008813012544,-1.109318096271248,-0.0035130996213218,-0.1448666379443425,0.02099868465824655,5.137128896829809,9.08537108482614e-06,-0.014377938700140824,-3.11557580894295e-05,5.137169137958983,3.1332875226555216e-05
8.597608233676404,0.0013998569627281,-1.1093603486514314,-0.0035106437987219,-0.1448518973212128,0.020994396777436683,5.137562561334734,9.072102237747338e-06,-0.01436797264166405,-3.1109868358747406e-05,5.13760274330533,3.128417281353135e-05
8.597899912496354,0.0013988333402733,-1.1094025967323795,-0.0035081895954894,-0.1448371586942033,0.02099010993284773,5.137996198229743,9.058852365885313e-06,-0.01435801307662904,-3.106404480535119e-05,5.138036321126915,3.123554507651157e-05
8.598191591316304,0.0013978104334151,-1.1094448405146755,-0.0035057370106345,-0.1448224220629803,0.020985824124175736,5.138429807515777,9.045621442753404e-06,-0.014348060001130494,-3.1018287337314376e-05,5.138469871424558,3.118699190253172e-05
8.598483270136256,0.0013967882416786,-1.1094870799989027,-0.0035032860431673,-0.1448076874272102,0.02098153935111686,5.138863389193784,9.032409441897154e-06,-0.014338113411262177,-3.097259586137824e-05,5.138903394199087,3.113851317878301e-05
8.598774948956205,0.0013957667645895,-1.1095293151856431,-0.0035008366920984,-0.1447929547865596,0.020977255613367433,5.139296943264694,9.019216336902007e-06,-0.014328173303123061,-3.092697028250768e-05,5.139336889451314,3.1090108792638874e-05
8.599066627776157,0.0013947460016769,-1.1095715460754798,-0.0034983889564454,-0.1447782241406955,0.02097297291062404,5.139730469729456,9.006042101429412e-06,-0.014318239672846109,-3.088141051010851e-05,5.139770357182067,3.104177863177888e-05
8.599358306596109,0.0013937259524728,-1.109613772668993,-0.0034959428352311,-0.1447634954892858,0.020968691242583673,5.140163968588989,8.99288670921015e-06,-0.014308312516593077,-3.0835916450921985e-05,5.140203797392148,3.099352258416615e-05
8.599649985416058,0.0013927066165094,-1.1096559949667628,-0.0034934983274783,-0.1447487688319986,0.020964410608943468,5.140597439844209,8.979750134009396e-06,-0.014298391830526865,-3.0790488012133466e-05,5.140637210082355,3.0945340537926426e-05
8.59994166423601,0.0013916879933187,-1.1096982129693709,-0.0034910554322097,-0.1447340441685014,0.020960131009400477,5.141030883496053,8.966632349621523e-06,-0.014288477610807407,-3.0745125100928306e-05,5.141070595253503,3.08972323813299e-05
8.60023334305596,0.0013906700824328,-1.1097404266773976,-0.0034886141484482,-0.1447193214984623,0.02095585244365205,5.141464299545444,8.953533329873946e-06,-0.014278569853594726,-3.069982762626822e-05,5.141503952906399,3.084919800280468e-05
8.60052502187591,0.0013896528833838,-1.1097826360914231,-0.0034861744752165,-0.1447046008215491,0.02095157491139552,5.141897687993309,8.940453048625783e-06,-0.014268668555047917,-3.0654595494894465e-05,5.141937283041853,3.080123729093194e-05
8.600816700695862,0.0013886363957036,-1.1098248412120293,-0.0034837364115375,-0.1446898821374295,0.020947298412328313,5.142331048840585,8.927391479765281e-06,-0.014258773711323128,-3.060942861621285e-05,5.1423705856606805,3.075335013443694e-05
8.601108379515813,0.0013876206189244,-1.1098670420397962,-0.003481299956434,-0.1446751654457716,0.020943022946148054,5.142764382088202,8.914348597216192e-06,-0.014248885318578637,-3.0564326896964644e-05,5.142803860763696,3.07055364222111e-05
8.601400058335763,0.0013866055525783,-1.109909238575304,-0.0034788651089287,-0.1446604507462431,0.020938748512552348,5.143197687737084,8.901324374932605e-06,-0.014239003372970769,-3.0519290245223374e-05,5.143237108351705,3.065779604329397e-05
8.601691737155715,0.0013855911961973,-1.1099514308191352,-0.0034764318680445,-0.1446457380385118,0.020934475111238932,5.143630965788187,8.888318786898919e-06,-0.014229127870653948,-3.047431857128302e-05,5.143670328425545,3.061012888687293e-05
8.601983415975665,0.0013845775493135,-1.1099936187718682,-0.0034740002328041,-0.1446310273222457,0.020930202741905702,5.1440642162424215,8.875331807132386e-06,-0.014219258807782626,-3.0429411781440763e-05,5.14410352098601,3.056253484229232e-05
8.602275094795615,0.0013835646114589,-1.1100358024340855,-0.0034715702022304,-0.1446163185971127,0.020925931404250614,5.1444974391007445,8.862363409680492e-06,-0.014209396180509381,-3.038456978554649e-05,5.144536686033939,3.05150137990438e-05
8.602566773615568,0.0013825523821657,-1.1100779818063673,-0.0034691417753462,-0.1446016118627803,0.020921661097971618,5.144930634364087,8.849413568624808e-06,-0.014199539984987884,-3.0339792490785555e-05,5.144969823570147,3.0467565646779946e-05
8.602858452435518,0.0013815408609659,-1.110120156889294,-0.0034667149511742,-0.1445869071189168,0.02091739182276697,5.1453638020333905,8.836482258075799e-06,-0.014189690217368833,-3.029507980789603e-05,5.145402933595456,3.0420190275296048e-05
8.603150131255468,0.0013805300473915,-1.110162327683447,-0.0034642897287372,-0.1445722043651898,0.02091312357833484,5.145796942109599,8.823569452175369e-06,-0.014179846873802018,-3.025043164450736e-05,5.145836016110696,3.037288757453897e-05
8.60344181007542,0.0013795199409746,-1.1102044941894065,-0.0034618661070581,-0.1445575036012671,0.020908856364373545,5.146230054593655,8.810675125098122e-06,-0.014170009950437327,-3.020584790958125e-05,5.14626907111669,3.032565743461129e-05
8.60373348889537,0.0013785105412474,-1.110246656407753,-0.0034594440851597,-0.1445428048268167,0.02090459018058157,5.146663139486501,8.797799251051312e-06,-0.014160179443424752,-3.016132851341169e-05,5.146702098614265,3.0278499745771102e-05
8.60402516771532,0.0013775018477418,-1.110288814339068,-0.0034570236620647,-0.1445281080415065,0.020900325026657455,5.147096196789085,8.784941804269706e-06,-0.014150355348910293,-3.0116873364072205e-05,5.147135098604253,3.0231414398414278e-05
8.604316846535273,0.00137649385999,-1.110330967983932,-0.003454604836796,-0.1445134132450042,0.020896060902299767,5.147529226502357,8.77210275902322e-06,-0.01414053766304211,-3.00724823709686e-05,5.147568071087487,3.018440128310065e-05
8.604608525355223,0.0013754865775239,-1.110373117342925,-0.0034521876083763,-0.1444987204369777,0.020891797807207263,5.147962228627261,8.759282089609238e-06,-0.014130726381964354,-3.0028155443506677e-05,5.148001016064795,3.013746029052749e-05
8.604900204175173,0.0013744799998758,-1.1104152624166286,-0.0034497719758285,-0.1444840296170949,0.020887535741078767,5.148395203164751,8.746479770361484e-06,-0.01412092150182437,-2.9983892491980413e-05,5.148433933537014,3.009059131155997e-05
8.605191882995125,0.0013734741265776,-1.1104574032056236,-0.0034473579381753,-0.1444693407850235,0.020883274703613154,5.148828150115782,8.733695775639824e-06,-0.01411112301876448,-2.99396934262397e-05,5.148866823504983,3.0043794237195956e-05
8.605483561815074,0.0013724689571614,-1.1104995397104895,-0.0034449454944396,-0.1444546539404317,0.020879014694509535,5.149261069481295,8.720930079837863e-06,-0.014101330928928124,-2.989555815480216e-05,5.149299685969529,2.999706895859231e-05
8.605775240635026,0.0013714644911595,-1.1105416719318086,-0.0034425346436446,-0.144439969082987,0.020874755713466937,5.149693961262261,8.708182657382904e-06,-0.01409154522845991,-2.9851486587961773e-05,5.149732520931506,2.9950415367064213e-05
8.606066919454978,0.001370460728108,-1.1105837998701595,-0.0034401253848204,-0.1444252862123582,0.020870497760184868,5.150126825459614,8.695453482781566e-06,-0.014081765913542524,-2.9807478637344786e-05,5.150165328391734,2.99038333542426e-05
8.606358598274927,0.0013694576675456,-1.1106259235261202,-0.0034377177170023,-0.1444106053282149,0.02086624083436324,5.150559662074282,8.682742530604358e-06,-0.014071992980384456,-2.9763534211468823e-05,5.150598108351024,2.9857322812020806e-05
8.606650277094879,0.0013684553090113,-1.11066804290027,-0.0034353116392256,-0.1443959264302259,0.020861984935701808,5.150992471107211,8.670049775456414e-06,-0.01406222642519638,-2.971965322107195e-05,5.151030860810208,2.9810883632453477e-05
8.606941955914829,0.0013674536520438,-1.1107101579931866,-0.0034329071505258,-0.1443812495180608,0.020857730063900664,5.15142525255933,8.657375191969863e-06,-0.014052466244184972,-2.9675835578668597e-05,5.1514635857701006,2.9764515707730438e-05
8.60723363473478,0.0013664526961822,-1.1107522688054488,-0.0034305042499382,-0.1443665745913889,0.020853476218659902,5.15185800643158,8.64471875481266e-06,-0.014042712433560107,-2.9632081192332294e-05,5.151896283231528,2.971821893020692e-05
8.607525313554731,0.0013654524409651,-1.1107943753376353,-0.0034281029364982,-0.1443519016498793,0.02084922339967965,5.1522907327249055,8.632080438677162e-06,-0.01403296498952563,-2.9588389975465645e-05,5.15232895319532,2.9671993192364178e-05
8.607816992374682,0.0013644528859316,-1.1108364775903234,-0.0034257032092412,-0.1443372306932016,0.020844971606660302,5.1527234314402355,8.619460218292754e-06,-0.014023223908289596,-2.9544761837030364e-05,5.152761595662291,2.962583838685298e-05
8.608108671194632,0.0013634540306205,-1.1108785755640926,-0.0034233050672025,-0.1443225617210249,0.020840720839302173,5.153156102578522,8.606858068415695e-06,-0.014013489186056091,-2.9501196689984965e-05,5.15319421063328,2.957975440645835e-05
8.608400350014584,0.0013624558745706,-1.1109206692595213,-0.0034209085094175,-0.1443078947330185,0.020836471097305753,5.153588746140707,8.594273963832895e-06,-0.014003760819028294,-2.945769444417934e-05,5.153626798109114,2.9533741144112753e-05
8.608692028834534,0.0013614584173209,-1.110962758677187,-0.0034185135349216,-0.1442932297288519,0.02083222238037167,5.15402136212773,8.581707879364387e-06,-0.013994038803410509,-2.9414255010351553e-05,5.1540593580906195,2.948779849290437e-05
8.608983707654485,0.0013604616584101,-1.111004843817669,-0.0034161201427503,-0.1442785667081943,0.02082797468820058,5.154453950540543,8.56915978985702e-06,-0.013984323135403081,-2.9370878301460124e-05,5.154491890578635,2.9441926346055305e-05
8.609275386474437,0.0013594655973773,-1.111046924681545,-0.0034137283319388,-0.1442639056707149,0.020823728020493208,5.154886511380091,8.556629670193218e-06,-0.013974613811209543,-2.932756422779903e-05,5.154924395573989,2.9396124596951816e-05
8.609567065294387,0.0013584702337611,-1.1110890012693944,-0.0034113381015225,-0.1442492466160831,0.02081948237695046,5.155319044647327,8.544117495279644e-06,-0.013964910827027397,-2.9284312702326787e-05,5.155356873077524,2.9350393139105023e-05
8.609858744114337,0.0013574755671006,-1.1111310735817943,-0.0034089494505369,-0.1442345895439682,0.020815237757273296,5.1557515503431945,8.531623240059743e-06,-0.013955214179058357,-2.9241123635781463e-05,5.155789323090071,2.930473186619417e-05
8.61015042293429,0.0013564815969346,-1.1111731416193242,-0.0034065623780172,-0.1442199344540394,0.020810994161162746,5.156184028468654,8.519146879503646e-06,-0.013945523863500179,-2.9197996940233395e-05,5.1562217456124735,2.9259140672031683e-05
8.61044210175424,0.0013554883228019,-1.111215205382562,-0.003404176882999,-0.1442052813459662,0.02080675158832001,5.1566164790246525,8.506688388611923e-06,-0.013935839876549687,-2.915493252775292e-05,5.156654140645569,2.921361945057612e-05
8.61073378057419,0.0013544957442415,-1.111257264872086,-0.0034017929645175,-0.1441906302194179,0.020802510038446347,5.157048902012147,8.494247742418052e-06,-0.013926162214404873,-2.9111930309966283e-05,5.1570865081902,2.916816809594051e-05
8.611025459394142,0.0013535038607922,-1.111299320088475,-0.0033994106216081,-0.1441759810740635,0.020798269511243014,5.1574812974320965,8.481824915983382e-06,-0.013916490873260766,-2.9068990198943823e-05,5.157518848247212,2.9122786502374973e-05
8.611317138214092,0.0013525126719928,-1.1113413710323077,-0.0033970298533063,-0.1441613339095726,0.02079403000641154,5.157913665285459,8.469419884399605e-06,-0.013906825849311489,-2.902611210853223e-05,5.157951160817452,2.907747456427514e-05
8.611608817034043,0.0013515221773823,-1.1113834177041613,-0.0033946506586474,-0.1441466887256144,0.020789791523653425,5.1583460055731845,8.45703262279123e-06,-0.013897167138752307,-2.8983295949913668e-05,5.158383445901757,2.9032232176190744e-05
8.611900495853995,0.0013505323764995,-1.1114254601046154,-0.0033922730366667,-0.1441320455218583,0.02078555406267033,5.158778318296245,8.44466310631055e-06,-0.01388751473777555,-2.894054163471438e-05,5.158815703500986,2.8987059232807914e-05
8.612192174673943,0.0013495432688833,-1.1114674982342476,-0.0033898969863997,-0.1441174042979735,0.020781317623163955,5.159210603455595,8.432311310141368e-06,-0.013877868642573652,-2.8897849076781057e-05,5.1592479336159816,2.8941955628962203e-05
8.612483853493895,0.0013485548540726,-1.111509532093637,-0.0033875225068817,-0.1441027650536293,0.020777082204836112,5.159642861052201,8.419977209497702e-06,-0.013868228849338153,-2.8855218189072218e-05,5.1596801362476,2.889692125963396e-05
8.612775532313847,0.0013475671316064,-1.1115515616833618,-0.0033851495971486,-0.144088127788495,0.02077284780738874,5.16007509108703,8.407660779625018e-06,-0.013858595354260718,-2.88126488836582e-05,5.160112311396694,2.8851956019952448e-05
8.613067211133796,0.0013465801010274,-1.1115935870039984,-0.0033827782562427,-0.144073492502241,0.0207686144305242,5.160507293561025,8.395361995845041e-06,-0.013848968153570135,-2.877014107438569e-05,5.160544459064095,2.8807059805349906e-05
8.613358889953748,0.0013455937618812,-1.111635608056124,-0.0033804084832117,-0.1440588591945376,0.020764382073944977,5.160939468475143,8.383080833545597e-06,-0.013839347243524137,-2.8727694672880943e-05,5.16097657925065,2.876223251152621e-05
