sign,sign_numeric,c_g,N_eff,k_weighted_over_k0,mismatch_pct,max_flavor_error_pct_interp,rms_flavor_error_pct_interp
enhancement,1,1.96,21.806383396654383,1.0383992093644945,3.839920936449448,2.4759365559279187,1.2993818323583897
enhancement,1,1.97,21.81058371977665,1.038599224751269,3.859922475126898,2.485416174617663,1.3048506360643892
enhancement,1,1.98,21.8147849300519,1.0387992823834238,3.8799282383423783,2.494893734267354,1.3103214338598441
enhancement,1,1.99,21.81898702767653,1.038999382270311,3.8999382270310967,2.504373295698942,1.3157933871578122
enhancement,1,2.0,21.823190012846958,1.0391995244212837,3.9199524421283716,2.5138609144937236,1.3212667882653233
enhancement,1,2.0100000000000002,21.827393885759662,1.039399708845698,3.93997088456981,2.5233524604200976,1.3267414382076412
enhancement,1,2.02,21.831598646611155,1.0395999355529122,3.959993555291219,2.5328379054855916,1.3322176509309613
enhancement,1,2.0300000000000002,21.835804295598,1.0398002045522856,3.980020455228561,2.5423121374425626,1.3376956830491713
enhancement,1,2.04,21.840010832916796,1.0400005158531809,4.000051585318087,2.5517883262243357,1.343174874645992
enhancement,1,2.05,21.8442182587642,1.040200869464962,4.020086946496204,2.561249333533632,1.3486561492327869
enhancement,1,2.06,21.848426573336905,1.0404012653969954,4.04012653969954,2.5707123392706746,1.3541385816171463
enhancement,1,2.07,21.852635776831647,1.04060170365865,4.06017036586499,2.5801911197465994,1.3596219838825672
enhancement,1,2.08,21.856845869445213,1.0408021842592958,4.080218425929583,2.5896801276853276,1.3651064320650097
enhancement,1,2.09,21.86105685137443,1.0410027072083061,4.100270720830612,2.599164105514962,1.370592291045982
enhancement,1,2.1,21.865268722816168,1.0412032725150557,4.120327251505573,2.6086290880508534,1.3760800619643403
enhancement,1,2.11,21.869481483967345,1.0414038801889212,4.140388018892116,2.618096069955528,1.3815689921112364
enhancement,1,2.12,21.87369513502492,1.041604530239282,4.160453023928201,2.627557384931656,1.3870593613070905
enhancement,1,2.13,21.877909676185908,1.0418052226755194,4.180522267551945,2.6370196224876885,1.3925509295416487
enhancement,1,2.14,21.882125107647347,1.0420059575070166,4.200595750701663,2.6464880585932335,1.398043698752628
enhancement,1,2.15,21.886341429606343,1.0422067347431592,4.220673474315917,2.6559626267098193,1.403537668544375
enhancement,1,2.16,21.890558642260032,1.0424075543933349,4.240755439333488,2.665435800069231,1.4090328505972354
enhancement,1,2.17,21.894776745805594,1.042608416466933,4.260841646693292,2.674888727759629,1.4145295319379068
enhancement,1,2.18,21.898995740440263,1.0428093209733458,4.280932097334578,2.684343652414022,1.420027374471712
enhancement,1,2.19,21.903215626361312,1.0430102679219673,4.301026792196727,2.69380226173835,1.4255264126826193
enhancement,1,2.2,21.90743640376606,1.0432112573221932,4.321125732219322,2.7032633963214336,1.4310266232996132
enhancement,1,2.21,21.911658072851864,1.043412289183422,4.34122891834221,2.712720555661613,1.4365280871471777
enhancement,1,2.22,21.915880633816137,1.0436133635150542,4.361336351505418,2.7221704744064175,1.4420308543696028
enhancement,1,2.23,21.920104086856334,1.0438144803264922,4.381448032649216,2.7316224458586893,1.4475347754044154
enhancement,1,2.24,21.92432843216994,1.04401563962714,4.401563962714006,2.741078641937609,1.4530395138458818
enhancement,1,2.25,21.92855366995451,1.0442168414264053,4.421684142640525,2.750536835812592,1.4585454152650081
enhancement,1,2.2600000000000002,21.93277980040762,1.0444180857336962,4.441808573369621,2.7599851241626454,1.4640527659398683
enhancement,1,2.27,21.937006823726904,1.044619372558424,4.4619372558424075,2.7694292138424097,1.4695614290157724
enhancement,1,2.2800000000000002,21.94123474011004,1.044820701910002,4.482070191000198,2.7788748594594486,1.475071111761075
enhancement,1,2.29,21.94546354975475,1.045022073797845,4.502207379784506,2.7883214354275037,1.480581609007749
enhancement,1,2.3000000000000003,21.94969325285879,1.045223488231371,4.52234882313709,2.7977700072601577,1.486093270507631
enhancement,1,2.31,21.953923849619976,1.0454249452199988,4.542494521999885,2.807214832322362,1.4916059112203808
enhancement,1,2.32,21.958155340236164,1.0456264447731507,4.56264447731507,2.816661203859432,1.4971197021740295
enhancement,1,2.33,21.96238772490525,1.04582798690025,4.582798690025003,2.8261146965290096,1.502634229934022
enhancement,1,2.34,21.96662100382518,1.0460295716107229,4.602957161072285,2.8355741470034026,1.5081495919829393
enhancement,1,2.35,21.97085517719394,1.0462311989139972,4.6231198913997185,2.845027494008295,1.513666258932566
enhancement,1,2.36,21.975090245209564,1.046432868819503,4.643286881950304,2.8544508182394805,1.5191846430618294
enhancement,1,2.37,21.979326208070134,1.046634581336673,4.663458133667309,2.8638761335636116,1.524704193193179
enhancement,1,2.38,21.983563065973765,1.0468363364749411,4.683633647494112,2.8733004043431998,1.5302244437596564
enhancement,1,2.39,21.987800819118632,1.0470381342437445,4.703813424374448,2.882726092198503,1.535745772637914
enhancement,1,2.4,21.992039467702952,1.0472399746525216,4.723997465252161,2.8921614214500053,1.5412677287127836
enhancement,1,2.41,21.996279011924976,1.0474418577107132,4.744185771071319,2.9016069949587133,1.5467902697596554
enhancement,1,2.42,22.000519451983003,1.047643783427762,4.76437834277621,2.9110510433879875,1.5523139975640374
enhancement,1,2.43,22.004760788075387,1.0478457518131137,4.784575181311368,2.9204718603006135,1.5578390345635047
enhancement,1,2.44,22.009003020400517,1.048047762876215,4.804776287621504,2.9298946679172104,1.5633652390533495
enhancement,1,2.45,22.01324614915683,1.0482498166265157,4.824981662651573,2.939324709644693,1.5688919009029698
enhancement,1,2.46,22.017490174542814,1.0484519130734673,4.84519130734673,2.9487583546616976,1.5744195123842313
enhancement,1,2.47,22.021735096756984,1.048654052226523,4.865405222652308,2.9581894305716463,1.5799480722972203
enhancement,1,2.48,22.025980915997923,1.0488562340951393,4.885623409513928,2.967615898243197,1.5854774827176281
enhancement,1,2.49,22.030227632464243,1.0490584586887735,4.905845868877345,2.9770435646941884,1.5910080398817048
enhancement,1,2.5,22.03447524635461,1.0492607260168862,4.926072601688625,2.9864592153617706,1.5965393820295644
enhancement,1,2.5100000000000002,22.03872375786772,1.0494630360889392,4.9463036088939205,2.995876855782284,1.6020718930827542
enhancement,1,2.52,22.04297316720233,1.0496653889143968,4.966538891439676,3.005300915062356,1.6076048882423195
enhancement,1,2.5300000000000002,22.047223474557242,1.0498677845027258,4.986778450272578,3.0147288673342314,1.6131387585546304
enhancement,1,2.54,22.051474680131292,1.050070222863395,5.007022286339491,3.0241531637736743,1.618673576686043
enhancement,1,2.5500000000000003,22.05572678412337,1.0502727040058748,5.02727040058748,3.033568815118649,1.6242091470829827
enhancement,1,2.56,22.059979786732402,1.050475227939638,5.04752279396381,3.0429864563171107,1.6297458873378174
enhancement,1,2.57,22.064233688157366,1.0506777946741603,5.067779467416034,3.0523951965915663,1.6352831587827812
enhancement,1,2.58,22.068488488597286,1.0508804042189184,5.088040421891837,3.0618058732891984,1.6408215974176141
enhancement,1,2.59,22.072744188251228,1.0510830565833917,5.108305658339174,3.071214902823586,1.6463607111876037
enhancement,1,2.6,22.077000787318305,1.0512857517770622,5.128575177706218,3.0806239177295263,1.6519007227049687
enhancement,1,2.61,22.081258285997663,1.0514884898094126,5.148848980941256,3.090034628032594,1.6574415855616382
enhancement,1,2.62,22.08551668448852,1.0516912706899295,5.169127068992951,3.099446628364292,1.6629828577154142
enhancement,1,2.63,22.089775982990112,1.0518940944281006,5.189409442810056,3.1088606179183076,1.6685253010147327
enhancement,1,2.64,22.094036181701735,1.0520969610334159,5.209696103341588,3.1182720051936306,1.6740679514895618
enhancement,1,2.65,22.09829728082272,1.0522998705153677,5.229987051536766,3.127685126685029,1.679611719896685
enhancement,1,2.66,22.102559280552455,1.0525028228834503,5.250282288345032,3.13709110621111,1.6851562478150874
enhancement,1,2.67,22.106822181090365,1.0527058181471602,5.270581814716024,3.146492997199879,1.6907016733167683
enhancement,1,2.68,22.111085982635924,1.0529088563159963,5.290885631599629,3.1558916360965683,1.6962481204162416
enhancement,1,2.69,22.11535068538865,1.0531119373994595,5.311193739945952,3.1652769270164978,1.7017952993823846
enhancement,1,2.7,22.119616289548095,1.0533150614070521,5.331506140705211,3.1746642016536546,1.70734365082518
enhancement,1,2.71,22.12388279531388,1.05351822834828,5.351822834828002,3.1840617207147406,1.7128918642963575
enhancement,1,2.72,22.128150202885653,1.05372143823265,5.372143823265008,3.1934620425966944,1.718441120930686
enhancement,1,2.73,22.132418512463108,1.0539246910696718,5.392469106967179,3.202857462495458,1.723991026070251
enhancement,1,2.74,22.13668772424599,1.0541279868688567,5.412798686885667,3.2122495982209314,1.7295417031031028
enhancement,1,2.75,22.14095783843409,1.0543313256397187,5.433132563971865,3.2216424591164228,1.7350933045703152
enhancement,1,2.7600000000000002,22.145228855227245,1.0545347073917735,5.453470739177346,3.231032947030573,1.7406452188283683
enhancement,1,2.77,22.14950077482532,1.054738132134539,5.473813213453904,3.2404254199003217,1.7461983066466658
enhancement,1,2.7800000000000002,22.153773597428255,1.054941599877536,5.4941599877536,3.249830912625689,1.7517510184819063
enhancement,1,2.79,22.158047323236005,1.055145110630286,5.514511063028604,3.259239853622433,1.7573046989962464
enhancement,1,2.8000000000000003,22.162321952448593,1.055348664402314,5.534866440231401,3.2686274584184245,1.7628595042677149
enhancement,1,2.81,22.166597485266077,1.0555522612031465,5.555226120314649,3.2779974279268997,1.7684154423636362
enhancement,1,2.82,22.170873921888557,1.0557559010423123,5.575590104231232,3.2873710639050824,1.7739722341833266
enhancement,1,2.83,22.175151262516195,1.0559595839293425,5.595958392934253,3.2967532460645232,1.7795289516129258
enhancement,1,2.84,22.179429507349177,1.0561633098737704,5.616330987377038,3.306137411563609,1.785086843700807
enhancement,1,2.85,22.18370865658774,1.0563670788851305,5.636707888513048,3.315513723309164,1.7906449289823234
enhancement,1,2.86,22.18798871043218,1.056570890972961,5.657089097296097,3.3248905035922696,1.7962040381869193
enhancement,1,2.87,22.192269669082823,1.0567747461468011,5.677474614680111,3.3342721452531707,1.8017635062765507
enhancement,1,2.88,22.196551532740045,1.0569786444161926,5.69786444161926,3.3436583221193317,1.807323426115339
enhancement,1,2.89,22.200834301604267,1.0571825857906794,5.718258579067936,3.3530413316937646,1.8128843685801124
enhancement,1,2.9,22.205117975875964,1.0573865702798078,5.738657027980776,3.362405027094372,1.818445855087407
enhancement,1,2.91,22.209402555755645,1.057590597893126,5.759059789312593,3.371770702065967,1.8240085173438974
enhancement,1,2.92,22.21368804144386,1.0577946686401838,5.779466864018379,3.3811464774142856,1.829570759605932
enhancement,1,2.93,22.21797443314122,1.0579987825305341,5.799878253053414,3.3905255506641976,1.8351339192012543
enhancement,1,2.94,22.22226173104837,1.0582029395737318,5.820293957373179,3.399906784690686,1.8406975025486036
enhancement,1,2.95,22.226549935366013,1.058407139779334,5.840713977933398,3.4092901614288746,1.846261588169198
enhancement,1,2.96,22.23083904629488,1.058611383156899,5.861138315689907,3.4186669729055725,1.8518268302406025
enhancement,1,2.97,22.235129064035753,1.0588156697159883,5.881566971598828,3.4280106064983107,1.8573931670535904
enhancement,1,2.98,22.23941998878947,1.0590199994661653,5.901999946616532,3.4373562155597264,1.8629606807239447
enhancement,1,2.99,22.24371182075691,1.0592243724169959,5.922437241699585,3.446726160486976,1.8685270513943837
enhancement,1,3.0,22.24800456013898,1.0594287885780467,5.942878857804668,3.456101581204186,1.8740942363333828
