wall_scale,width_dimless,p_dimless,m_over_p,modulus_mass_dimless,locking_response_m2_over_m2_plus_p2,max_error_pct,rms_error_pct,below_1pct
action_FWHM,1.7517900037359464,0.5708446776539168,2.09,1.193065376296686,0.8137143495836515,0.80678688301421,0.45717837663064653,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.1,1.1987738230732252,0.8151571164510166,0.8046692160114333,0.45583884238026945,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.1100000000000003,1.2044822698497646,0.8165844353551843,0.8025743136172103,0.4545198693567739,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.12,1.2101907166263037,0.8179965055329063,0.8005018805981701,0.45322112800427916,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.1300000000000003,1.2158991634028429,0.819393523451751,0.7984516257722118,0.45194229243379785,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.14,1.221607610179382,0.8207756828446484,0.7964232620427891,0.450683040128772,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.15,1.227316056955921,0.8221431747443309,0.7944165065429054,0.44944305617979113,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.16,1.2330245037324603,0.8234961875176504,0.792431080018452,0.4482220298142306,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.17,1.2387329505089995,0.824834906899753,0.7904667070330218,0.4470196551478555,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.18,1.2444413972855386,0.8261595160280927,0.7885231168985207,0.445835629863112,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.19,1.2501498440620777,0.8274701954762685,0.7866000418313757,0.44466965688248183,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.2,1.255858290838617,0.8287671232876712,0.7846972183851886,0.4435214456573591,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.21,1.261566737615156,0.8300504750089224,0.7828143865121762,0.4423907071192024,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.22,1.2672751843916954,0.8313204237230957,0.7809512899929594,0.4412771600401363,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.23,1.2729836311682343,0.8325771400827069,0.7791076763372873,0.4401805247526767,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.24,1.2786920779447737,0.8338207923424621,0.7772832966298271,0.43910052756178725,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.25,1.2844005247213128,0.8350515463917526,0.7754779051742489,0.4380368995296008,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.2600000000000002,1.290108971497852,0.8362695657868885,0.7736912596280732,0.43698937366416324,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.27,1.2958174182743911,0.8374750117830616,0.7719231221563705,0.4359576908842163,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.2800000000000002,1.3015258650509305,0.83866804336603,0.7701732571343989,0.4349415931498252,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.29,1.3072343118274694,0.8398488172835157,0.7684414327354894,0.4339408284273903,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.3000000000000003,1.3129427586040088,0.8410174880763116,0.7667274202676433,0.4329551467901745,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.31,1.3186512053805477,0.8421742081090892,0.7650309946966916,0.4319843050134838,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.3200000000000003,1.324359652157087,0.8433191276009026,0.7633519337509664,0.4310280620797184,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.33,1.3300680989336262,0.8444523946553842,0.7616900183645692,0.4300861796138364,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.3400000000000003,1.3357765457101654,0.8455741552906295,0.7600450328748343,0.429158427129482,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.35,1.3414849924867045,0.846684553468762,0.758416764299219,0.4282445736067956,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.3600000000000003,1.3471934392632439,0.8477837311251827,0.7568050028479822,0.4273443942193099,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.37,1.3529018860397828,0.8488718281974943,0.755209541691304,0.4264576685178637,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.3800000000000003,1.3586103328163222,0.8499489826541025,0.753630176966058,0.4255841761539446,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.39,1.364318779592861,0.8510153305224892,0.7520667079189636,0.42472370418423916,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.4000000000000004,1.3700272263694004,0.8520710059171598,0.7505189359683362,0.4238760410954237,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.41,1.3757356731459396,0.8531161410672581,0.7489866661206879,0.4230409797739085,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.42,1.3814441199224785,0.854150866343854,0.7474697054633106,0.42221831547795174,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.43,1.3871525666990179,0.8551753102868977,0.7459678644355705,0.4214078479780742,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.44,1.3928610134755568,0.8561895996318454,0.7444809556886867,0.4206093788263364,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.45,1.3985694602520962,0.8571938593359515,0.7430087948324671,0.41982271507431,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.46,1.4042779070286353,0.8581882126042316,0.7415511997325375,0.41904766573567304,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.47,1.4099863538051745,0.8591727809150953,0.7401079910282604,0.41828404230095195,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.48,1.4156948005817136,0.8601476840456478,0.7386789919049841,0.41753166050752516,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.49,1.421403247358253,0.8611130400966653,0.7372640281873455,0.416790338502544,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.5,1.4271116941347919,0.8620689655172413,0.735862927792752,0.41605989858855014,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.5100000000000002,1.4328201409113313,0.8630155751291079,0.7344755214699905,0.41534016357694375,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.52,1.4385285876878704,0.8639529821506313,0.7331016418606451,0.41463096248215736,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.5300000000000002,1.4442370344644095,0.8648812982204868,0.7317411242736327,0.41393212441117494,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.54,1.4499454812409487,0.8658006334210102,0.7303938062552806,0.41324348272898503,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.5500000000000003,1.4556539280174878,0.866711096301233,0.7290595278625078,0.4125648734271968,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.56,1.461362374794027,0.8676127938995976,0.7277381307652986,0.4118961343813497,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.5700000000000003,1.4670708215705663,0.8685058317663612,0.7264294594442777,0.4112371080144614,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.58,1.4727792683471053,0.8693903139856852,0.7251333604882948,0.41058763702237006,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.5900000000000003,1.4784877151236446,0.8702663431974157,0.7238496823360308,0.4099475689563635,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.6,1.4841961619001838,0.8711340206185567,0.722578275690422,0.409316752659334,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.6100000000000003,1.489904608676723,0.8719934460644385,0.7213189936109199,0.4086950394729803,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.62,1.495613055453262,0.8728447179695845,0.7200716903685622,0.4080822836868698,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.6300000000000003,1.5013215022298012,0.8736879334082785,0.718836223213315,0.40747834160492535,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.64,1.5070299490063404,0.8745231881148364,0.7176124510765991,0.4068830732244736,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.6500000000000004,1.5127383957828797,0.8753505765035838,0.7164002346161658,0.40629633878577587,True
