mode,scale_relative_to_radial,lambda0,lambdaF,max_error_pct,rms_error_pct,below_1pct
seed_only,-0.11099999999999999,-0.11897590807725517,1.0718550277230197,1.6976053440516337,1.1061078166610812,False
seed_only,-0.10999999999999999,-0.11790405304953215,1.0718550277230197,1.6962322658361506,1.1052678075685596,False
seed_only,-0.10899999999999999,-0.11683219802180912,1.0718550277230197,1.6948591873733987,1.1044278611181444,False
seed_only,-0.10799999999999998,-0.11576034299408611,1.0718550277230197,1.693486108680542,1.1035879776047588,False
seed_only,-0.10699999999999998,-0.11468848796636309,1.0718550277230197,1.6921130297095965,1.102748156944508,False
seed_only,-0.10599999999999998,-0.11361663293864006,1.0718550277230197,1.6907399505053045,1.101908399212026,False
seed_only,-0.10500000000000001,-0.11254477791091708,1.0718550277230197,1.6893668710628251,1.1010687048702459,False
seed_only,-0.10400000000000001,-0.11147292288319405,1.0718550277230197,1.6879937913621301,1.1002290738174618,False
seed_only,-0.10300000000000001,-0.11040106785547103,1.0718550277230197,1.6866207114201393,1.099389506535011,False
seed_only,-0.10200000000000001,-0.10932921282774802,1.0718550277230197,1.6852476312080755,1.0985500029483417,False
seed_only,-0.101,-0.10825735780002499,1.0718550277230197,1.6838745507751884,1.097710563219913,False
seed_only,-0.1,-0.10718550277230197,1.0718550277230197,1.6825014700835306,1.0968711876411816,False
seed_only,-0.099,-0.10611364774457895,1.0718550277230197,1.6811283891401185,1.0960318764409536,False
seed_only,-0.098,-0.10504179271685593,1.0718550277230197,1.6797553079514582,1.0951926296568297,False
seed_only,-0.097,-0.10396993768913292,1.0718550277230197,1.6783822265227677,1.0943534473462748,False
seed_only,-0.096,-0.10289808266140989,1.0718550277230197,1.677009144835373,1.0935143299781735,False
seed_only,-0.095,-0.10182622763368687,1.0718550277230197,1.6756360629121447,1.0926752776753186,False
seed_only,-0.094,-0.10075437260596384,1.0718550277230197,1.6742629807505516,1.0918362904531524,False
seed_only,-0.093,-0.09968251757824083,1.0718550277230197,1.6728898983239038,1.090997368543401,False
seed_only,-0.092,-0.09861066255051781,1.0718550277230197,1.67151681564921,1.090158511948909,False
seed_only,-0.091,-0.09753880752279478,1.0718550277230197,1.6701437327375057,1.0893197212245538,False
seed_only,-0.09,-0.09646695249507177,1.0718550277230197,1.6687706495788435,1.0884809964875775,False
seed_only,-0.089,-0.09539509746734874,1.0718550277230197,1.6673975661805285,1.0876423375894166,False
seed_only,-0.088,-0.09432324243962573,1.0718550277230197,1.6660244825424941,1.0868037450890786,False
seed_only,-0.087,-0.0932513874119027,1.0718550277230197,1.6646513986459333,1.085965218985576,False
seed_only,-0.086,-0.09217953238417968,1.0718550277230197,1.6632783145197116,1.0851267591386828,False
seed_only,-0.08499999999999999,-0.09110767735645667,1.0718550277230197,1.6619052301323656,1.0842883664163487,False
seed_only,-0.08399999999999999,-0.09003582232873364,1.0718550277230197,1.660532145504301,1.0834500404630796,False
seed_only,-0.08299999999999999,-0.08896396730101062,1.0718550277230197,1.6591590606386486,1.0826117817425995,False
seed_only,-0.08199999999999999,-0.0878921122732876,1.0718550277230197,1.6577859755258606,1.0817735902824561,False
seed_only,-0.08099999999999999,-0.08682025724556458,1.0718550277230197,1.6564128901618513,1.0809354661993242,False
seed_only,-0.07999999999999999,-0.08574840221784157,1.0718550277230197,1.6550398045790615,1.0800974098868512,False
seed_only,-0.07899999999999999,-0.08467654719011854,1.0718550277230197,1.6536667187253995,1.0792594214047737,False
seed_only,-0.07799999999999999,-0.08360469216239552,1.0718550277230197,1.6522936326407667,1.0784215010733245,False
seed_only,-0.07699999999999999,-0.0825328371346725,1.0718550277230197,1.6509205462995613,1.077583648910597,False
seed_only,-0.07599999999999998,-0.08146098210694948,1.0718550277230197,1.649547459732048,1.0767458651091815,False
seed_only,-0.07499999999999998,-0.08038912707922646,1.0718550277230197,1.6481743729234388,1.075908149949165,False
seed_only,-0.07400000000000001,-0.07931727205150346,1.0718550277230197,1.6468012858745107,1.0750705035996233,False
seed_only,-0.07300000000000001,-0.07824541702378045,1.0718550277230197,1.6454281985755603,1.0742329259891754,False
seed_only,-0.07200000000000001,-0.07717356199605742,1.0718550277230197,1.6440551110350254,1.0733954177636456,False
seed_only,-0.07100000000000001,-0.0761017069683344,1.0718550277230197,1.6426820232385175,1.0725579787567758,False
seed_only,-0.07,-0.07502985194061139,1.0718550277230197,1.641308935230934,1.0717206095573244,False
seed_only,-0.069,-0.07395799691288836,1.0718550277230197,1.6399358469694425,1.0708833097947859,False
seed_only,-0.068,-0.07288614188516535,1.0718550277230197,1.6385627584455165,1.070046079991386,False
seed_only,-0.067,-0.07181428685744232,1.0718550277230197,1.6371896697063182,1.0692089202236887,False
seed_only,-0.066,-0.0707424318297193,1.0718550277230197,1.6358165807256464,1.068371831023383,False
seed_only,-0.065,-0.06967057680199629,1.0718550277230197,1.634443491498816,1.0675348119771018,False
seed_only,-0.064,-0.06859872177427326,1.0718550277230197,1.6330704020154352,1.066697863830933,False
seed_only,-0.063,-0.06752686674655024,1.0718550277230197,1.6316973123161826,1.0658609866730937,False
seed_only,-0.062,-0.06645501171882721,1.0718550277230197,1.6303242223687064,1.0650241803804095,False
seed_only,-0.061,-0.0653831566911042,1.0718550277230197,1.6289511321703865,1.0641874452191025,False
seed_only,-0.06,-0.06431130166338117,1.0718550277230197,1.627578041740363,1.0633507816823706,False
seed_only,-0.059,-0.06323944663565816,1.0718550277230197,1.6262049510876286,1.06251418980474,False
seed_only,-0.057999999999999996,-0.062167591607935134,1.0718550277230197,1.6248318601781442,1.0616776698006334,False
seed_only,-0.056999999999999995,-0.06109573658021211,1.0718550277230197,1.6234587690466373,1.0608412219062457,False
seed_only,-0.055999999999999994,-0.0600238815524891,1.0718550277230197,1.6220856776526293,1.0600048459871099,False
seed_only,-0.05499999999999999,-0.058952026524766075,1.0718550277230197,1.6207125860220994,1.0591685426234527,False
seed_only,-0.05399999999999999,-0.057880171497043054,1.0718550277230197,1.6193394941702133,1.0583323120194936,False
seed_only,-0.05299999999999999,-0.05680831646932003,1.0718550277230197,1.6179664020858464,1.0574961541906238,False
seed_only,-0.05199999999999999,-0.05573646144159701,1.0718550277230197,1.6165933097487928,1.05666006921474,False
seed_only,-0.05099999999999999,-0.054664606413873995,1.0718550277230197,1.6152202171827668,1.0558240576429847,False
seed_only,-0.04999999999999999,-0.05359275138615097,1.0718550277230197,1.6138471243631214,1.054988119469214,False
seed_only,-0.04899999999999999,-0.05252089635842795,1.0718550277230197,1.6124740313147257,1.054152255141859,False
seed_only,-0.04799999999999999,-0.05144904133070493,1.0718550277230197,1.6111009380310959,1.0533164643123059,False
seed_only,-0.046999999999999986,-0.05037718630298191,1.0718550277230197,1.6097278445129204,1.0524807477746596,False
seed_only,-0.045999999999999985,-0.049305331275258886,1.0718550277230197,1.6083547507590668,1.0516451052367584,False
seed_only,-0.044999999999999984,-0.04823347624753587,1.0718550277230197,1.6069816567678696,1.0508095373610715,False
seed_only,-0.043999999999999984,-0.04716162121981285,1.0718550277230197,1.6056085625339556,1.0499740440592378,False
seed_only,-0.04299999999999998,-0.04608976619208983,1.0718550277230197,1.6042354680641413,1.0491386257204063,False
seed_only,-0.04199999999999998,-0.045017911164366806,1.0718550277230197,1.6028623733499225,1.0483032822115925,False
seed_only,-0.04100000000000001,-0.04394605613664382,1.0718550277230197,1.6014892784337542,1.0474680142229493,False
seed_only,-0.04000000000000001,-0.0428742011089208,1.0718550277230197,1.6001161832562172,1.0466328214255083,False
seed_only,-0.03900000000000001,-0.041802346081197775,1.0718550277230197,1.59874308785799,1.0457977045629758,False
seed_only,-0.038000000000000006,-0.04073049105347475,1.0718550277230197,1.5973699922078088,1.0449626637989646,False
seed_only,-0.037000000000000005,-0.03965863602575173,1.0718550277230197,1.5959968963346505,1.0441276987312313,False
seed_only,-0.036000000000000004,-0.03858678099802871,1.0718550277230197,1.594623800215822,1.0432928102386947,False
seed_only,-0.035,-0.037514925970305694,1.0718550277230197,1.5932507038855626,1.0424579982053914,False
seed_only,-0.034,-0.03644307094258267,1.0718550277230197,1.5918776072889385,1.04162326268924,False
seed_only,-0.033,-0.03537121591485965,1.0718550277230197,1.5905045104794624,1.0407886043067798,False
seed_only,-0.032,-0.03429936088713663,1.0718550277230197,1.589131413433087,1.039954023168293,False
seed_only,-0.031,-0.03322750585941361,1.0718550277230197,1.587758316132959,1.0391195193602178,False
seed_only,-0.03,-0.032155650831690585,1.0718550277230197,1.5863852186414062,1.0382850930046958,False
seed_only,-0.028999999999999998,-0.031083795803967567,1.0718550277230197,1.5850121208935697,1.0374507446323227,False
seed_only,-0.027999999999999997,-0.03001194077624455,1.0718550277230197,1.5836390229043262,1.0366164742080808,False
seed_only,-0.026999999999999996,-0.028940085748521527,1.0718550277230197,1.5822659246895743,1.0357822818398985,False
seed_only,-0.025999999999999995,-0.027868230720798505,1.0718550277230197,1.5808928262550204,1.0349481681636425,False
seed_only,-0.024999999999999994,-0.026796375693075487,1.0718550277230197,1.5795197275775719,1.0341141330741352,False
seed_only,-0.023999999999999994,-0.025724520665352465,1.0718550277230197,1.578146628659538,1.0332801768901978,False
seed_only,-0.022999999999999993,-0.024652665637629443,1.0718550277230197,1.5767735295168839,1.0324462997766395,False
seed_only,-0.021999999999999992,-0.023580810609906425,1.0718550277230197,1.5754004301475666,1.0316125019647187,False
seed_only,-0.02099999999999999,-0.022508955582183403,1.0718550277230197,1.5740273305391295,1.0307787837056066,False
seed_only,-0.01999999999999999,-0.02143710055446038,1.0718550277230197,1.572654230704651,1.0299451453076418,False
seed_only,-0.01899999999999999,-0.020365245526737363,1.0718550277230197,1.5712811306360042,1.0291115866070863,False
seed_only,-0.017999999999999988,-0.01929339049901434,1.0718550277230197,1.5699080303325896,1.028278108310773,False
seed_only,-0.016999999999999987,-0.01822153547129132,1.0718550277230197,1.568534929801002,1.0274447105212925,False
seed_only,-0.015999999999999986,-0.0171496804435683,1.0718550277230197,1.5671618290543865,1.0266113932614105,False
seed_only,-0.014999999999999986,-0.01607782541584528,1.0718550277230197,1.5657887280607907,1.0257781568759072,False
seed_only,-0.013999999999999985,-0.015005970388122259,1.0718550277230197,1.5644156268408649,1.0249450017085446,False
seed_only,-0.012999999999999984,-0.013934115360399239,1.0718550277230197,1.5630425253826408,1.0241119277773199,False
seed_only,-0.011999999999999983,-0.012862260332676217,1.0718550277230197,1.5616694237134965,1.0232789354897274,False
seed_only,-0.010999999999999982,-0.011790405304953197,1.0718550277230197,1.5602963217949517,1.0224460248400637,False
seed_only,-0.010000000000000009,-0.010718550277230206,1.0718550277230197,1.5589232196682845,1.0216131963392767,False
seed_only,-0.009000000000000008,-0.009646695249507186,1.0718550277230197,1.5575501172966355,1.020780449978025,False
seed_only,-0.008000000000000007,-0.008574840221784164,1.0718550277230197,1.5561770146894638,1.019947786096165,False
seed_only,-0.007000000000000006,-0.007502985194061144,1.0718550277230197,1.5548039118829404,1.01911520473102,False
seed_only,-0.006000000000000005,-0.006431130166338124,1.0718550277230197,1.5534308088216653,1.0182827066110887,False
seed_only,-0.0050000000000000044,-0.005359275138615103,1.0718550277230197,1.5520577055390783,1.0174502914392078,False
seed_only,-0.0040000000000000036,-0.004287420110892082,1.0718550277230197,1.5506846020329368,1.0166179598169334,False
seed_only,-0.0030000000000000027,-0.003215565083169062,1.0718550277230197,1.5493114982929157,1.0157857117110725,False
seed_only,-0.0020000000000000018,-0.002143710055446041,1.0718550277230197,1.5479383943210134,1.0149535473832292,False
seed_only,-0.0010000000000000009,-0.0010718550277230205,1.0718550277230197,1.5465652901323068,1.0141214674257977,False
seed_only,0.0,0.0,1.0718550277230197,1.5451921857185802,1.0132894715011942,False
seed_only,0.0010000000000000009,0.0010718550277230205,1.0718550277230197,1.5438190810679098,1.0124575603685901,False
seed_only,0.0020000000000000018,0.002143710055446041,1.0718550277230197,1.5424459761991915,1.0116257338961872,False
seed_only,0.0030000000000000027,0.003215565083169062,1.0718550277230197,1.5410728710920418,1.010793992573924,False
seed_only,0.0040000000000000036,0.004287420110892082,1.0718550277230197,1.5396997657668443,1.009962336434165,False
seed_only,0.0050000000000000044,0.005359275138615103,1.0718550277230197,1.5383266602104984,1.009130765746648,False
seed_only,0.006000000000000005,0.006431130166338124,1.0718550277230197,1.5369535544356605,1.0082992807792721,False
seed_only,0.007000000000000006,0.007502985194061144,1.0718550277230197,1.5355804484151747,1.007467881884004,False
seed_only,0.008000000000000007,0.008574840221784164,1.0718550277230197,1.5342073422037084,1.0066365692429227,False
seed_only,0.009000000000000008,0.009646695249507186,1.0718550277230197,1.5328342357314284,1.0058053430732599,False
seed_only,0.010000000000000009,0.010718550277230206,1.0718550277230197,1.5314611290693225,1.0049742037305116,False
seed_only,0.01100000000000001,0.011790405304953226,1.0718550277230197,1.530088022158127,1.0041431512891712,False
seed_only,0.01200000000000001,0.012862260332676248,1.0718550277230197,1.5287149150260415,1.0033121859593095,False
seed_only,0.013000000000000012,0.013934115360399268,1.0718550277230197,1.5273418076744427,1.0024813079988004,False
seed_only,0.014000000000000012,0.015005970388122288,1.0718550277230197,1.525968700091962,1.0016505180719433,False
seed_only,0.015000000000000013,0.01607782541584531,1.0718550277230197,1.5245955922897458,1.0008198158835102,False
seed_only,0.016000000000000014,0.01714968044356833,1.0718550277230197,1.523222484248432,0.9999892016146471,False
seed_only,0.017000000000000015,0.01822153547129135,1.0718550277230197,1.5218493760084773,0.9991586761068831,False
seed_only,0.018000000000000016,0.019293390499014372,1.0718550277230197,1.5204762675337768,0.9983282392243042,False
seed_only,0.019000000000000017,0.02036524552673739,1.0718550277230197,1.5191031588219106,0.9974978914848855,False
seed_only,0.020000000000000018,0.021437100554460412,1.0718550277230197,1.5177300499118695,0.9966676327158177,False
seed_only,0.02100000000000002,0.022508955582183434,1.0718550277230197,1.5163569407760313,0.9958374632195099,False
seed_only,0.02200000000000002,0.023580810609906452,1.0718550277230197,1.5149838314024056,0.9950073837490541,False
seed_only,0.02300000000000002,0.024652665637629474,1.0718550277230197,1.5136107218139738,0.9941773939380841,False
seed_only,0.02400000000000002,0.025724520665352496,1.0718550277230197,1.5122376120101588,0.9933474946145069,False
seed_only,0.025000000000000022,0.026796375693075514,1.0718550277230197,1.510864501957232,0.9925176855521358,False
seed_only,0.026000000000000023,0.027868230720798536,1.0718550277230197,1.509491391710882,0.9916879672557969,False
seed_only,0.027000000000000024,0.028940085748521558,1.0718550277230197,1.508118281223414,0.9908583399806755,False
seed_only,0.028000000000000025,0.030011940776244576,1.0718550277230197,1.5067451705249812,0.9900288038596473,False
seed_only,0.029000000000000026,0.031083795803967598,1.0718550277230197,1.5053720596072573,0.9891993591421876,False
seed_only,0.030000000000000027,0.03215565083169062,1.0718550277230197,1.5039989484738392,0.9883700063135077,False
seed_only,0.031000000000000028,0.03322750585941364,1.0718550277230197,1.502625837113447,0.9875407453063186,False
seed_only,0.03200000000000003,0.03429936088713666,1.0718550277230197,1.5012527255100716,0.9867115767342195,False
seed_only,0.03300000000000003,0.03537121591485968,1.0718550277230197,1.4998796137053239,0.9858825006641562,False
seed_only,0.03400000000000003,0.0364430709425827,1.0718550277230197,1.4985065016926535,0.9850535173804198,False
seed_only,0.03500000000000003,0.03751492597030572,1.0718550277230197,1.4971333894379102,0.9842246272205011,False
seed_only,0.03600000000000003,0.038586780998028744,1.0718550277230197,1.495760276976399,0.9833958304534026,False
seed_only,0.03700000000000003,0.039658636025751766,1.0718550277230197,1.494387164291644,0.9825671268673524,False
seed_only,0.038000000000000034,0.04073049105347478,1.0718550277230197,1.4930140513977896,0.9817385172696579,False
seed_only,0.03899999999999998,0.04180234608119775,1.0718550277230197,1.4916409382650153,0.980910001969861,False
seed_only,0.03999999999999998,0.04287420110892076,1.0718550277230197,1.4902678249352208,0.9800815809961848,False
seed_only,0.04099999999999998,0.043946056136643784,1.0718550277230197,1.4888947113616657,0.9792532545637671,False
seed_only,0.04199999999999998,0.045017911164366806,1.0718550277230197,1.4875215975950429,0.9784250230740882,False
seed_only,0.04299999999999998,0.04608976619208983,1.0718550277230197,1.486148483583083,0.9775968867976599,False
seed_only,0.043999999999999984,0.04716162121981285,1.0718550277230197,1.4847753693746135,0.976768845968976,False
seed_only,0.044999999999999984,0.04823347624753587,1.0718550277230197,1.4834022549352621,0.975940900909406,False
seed_only,0.045999999999999985,0.049305331275258886,1.0718550277230197,1.4820291402974473,0.975113051732028,False
seed_only,0.046999999999999986,0.05037718630298191,1.0718550277230197,1.4806560254010837,0.9742852990363208,False
seed_only,0.04799999999999999,0.05144904133070493,1.0718550277230197,1.479282910325419,0.9734576427680076,False
seed_only,0.04899999999999999,0.05252089635842795,1.0718550277230197,1.4779097950208264,0.9726300833715927,False
seed_only,0.04999999999999999,0.05359275138615097,1.0718550277230197,1.4765366794986523,0.97180262096568,False
seed_only,0.05099999999999999,0.054664606413873995,1.0718550277230197,1.475163563767512,0.9709752561085166,False
seed_only,0.05199999999999999,0.05573646144159701,1.0718550277230197,1.4737904478161479,0.9701479888681528,False
seed_only,0.05299999999999999,0.05680831646932003,1.0718550277230197,1.4724173316402744,0.9693208193793948,False
seed_only,0.05399999999999999,0.057880171497043054,1.0718550277230197,1.47104421525186,0.9684937484846179,False
seed_only,0.05499999999999999,0.058952026524766075,1.0718550277230197,1.4696710986503936,0.9676667757555331,False
seed_only,0.055999999999999994,0.0600238815524891,1.0718550277230197,1.4682979818242847,0.9668399020922477,False
seed_only,0.056999999999999995,0.06109573658021211,1.0718550277230197,1.466924864800978,0.9660131271816877,False
seed_only,0.057999999999999996,0.062167591607935134,1.0718550277230197,1.4655517475333335,0.9651864515282814,False
seed_only,0.059,0.06323944663565816,1.0718550277230197,1.4641786300594095,0.9643598759300238,False
seed_only,0.06,0.06431130166338117,1.0718550277230197,1.4628055123869332,0.9635334000858657,False
seed_only,0.061,0.0653831566911042,1.0718550277230197,1.461432394494544,0.9627070244613125,False
seed_only,0.062,0.06645501171882721,1.0718550277230197,1.4600592763766684,0.9618807492558228,False
seed_only,0.063,0.06752686674655024,1.0718550277230197,1.4586861580404564,0.9610545748247094,False
seed_only,0.064,0.06859872177427326,1.0718550277230197,1.4573130395122869,0.9602285017737724,False
seed_only,0.065,0.06967057680199629,1.0718550277230197,1.4559399207665358,0.9594025299507503,False
seed_only,0.066,0.0707424318297193,1.0718550277230197,1.4545668017838853,0.9585766594640968,False
seed_only,0.067,0.07181428685744232,1.0718550277230197,1.4531936826063019,0.9577508912499024,False
seed_only,0.068,0.07288614188516535,1.0718550277230197,1.4518205632180647,0.9569252251855259,False
seed_only,0.069,0.07395799691288836,1.0718550277230197,1.4504474436009218,0.9560996613835887,False
seed_only,0.07,0.07502985194061139,1.0718550277230197,1.4490743237833614,0.9552742007565863,False
seed_only,0.07100000000000001,0.0761017069683344,1.0718550277230197,1.4477012037571013,0.9544488433841608,False
seed_only,0.07200000000000001,0.07717356199605742,1.0718550277230197,1.4463280835084857,0.9536235890843253,False
seed_only,0.07300000000000001,0.07824541702378045,1.0718550277230197,1.444954963047329,0.9527984385678075,False
seed_only,0.07400000000000001,0.07931727205150346,1.0718550277230197,1.4435818423824687,0.9519733923602418,False
seed_only,0.07500000000000001,0.08038912707922649,1.0718550277230197,1.442208721497762,0.9511484502038381,False
seed_only,0.07600000000000001,0.0814609821069495,1.0718550277230197,1.4408356004117273,0.9503236127913662,False
seed_only,0.07700000000000001,0.08253283713467252,1.0718550277230197,1.4394624790879496,0.9494988804294553,False
seed_only,0.07800000000000001,0.08360469216239555,1.0718550277230197,1.4380893575848708,0.9486742530222435,False
seed_only,0.07900000000000001,0.08467654719011856,1.0718550277230197,1.436716235853397,0.947849731299582,False
seed_only,0.08000000000000002,0.0857484022178416,1.0718550277230197,1.4353431139061623,0.9470253154819326,False
seed_only,0.08100000000000002,0.08682025724556461,1.0718550277230197,1.4339699917624182,0.9462010055961355,False
seed_only,0.08200000000000002,0.08789211227328764,1.0718550277230197,1.4325968693930324,0.9453768022907819,False
seed_only,0.08300000000000002,0.08896396730101065,1.0718550277230197,1.4312237468429245,0.9445527059707048,False
seed_only,0.08400000000000002,0.09003582232873367,1.0718550277230197,1.42985062405252,0.9437287163562371,False
seed_only,0.08500000000000002,0.0911076773564567,1.0718550277230197,1.4284775010499517,0.9429048344004818,False
seed_only,0.08600000000000002,0.09217953238417971,1.0718550277230197,1.427104377855426,0.9420810601676926,False
seed_only,0.08700000000000002,0.09325138741190274,1.0718550277230197,1.4257312544254663,0.9412573938066313,False
seed_only,0.08800000000000002,0.09432324243962575,1.0718550277230197,1.4243581308259978,0.9404338357234608,False
seed_only,0.08900000000000002,0.09539509746734877,1.0718550277230197,1.42298500700615,0.9396103863281344,False
seed_only,0.09000000000000002,0.0964669524950718,1.0718550277230197,1.4216118829581736,0.9387870460729385,False
seed_only,0.09100000000000003,0.09753880752279481,1.0718550277230197,1.420238758705894,0.9379638149235623,False
seed_only,0.09200000000000003,0.09861066255051784,1.0718550277230197,1.4188656342517536,0.937140693331754,False
seed_only,0.09300000000000003,0.09968251757824086,1.0718550277230197,1.4174925096059665,0.936317681900386,False
seed_only,0.09400000000000003,0.10075437260596387,1.0718550277230197,1.4161193847104014,0.9354947804092671,False
seed_only,0.09500000000000003,0.1018262276336869,1.0718550277230197,1.4147462596405092,0.93467198957057,False
seed_only,0.09600000000000003,0.10289808266140991,1.0718550277230197,1.4133731343552114,0.9338493094526817,False
seed_only,0.09700000000000003,0.10396993768913294,1.0718550277230197,1.4120000088593265,0.9330267409151154,False
seed_only,0.09800000000000003,0.10504179271685596,1.0718550277230197,1.4106268831650892,0.932204283711558,False
seed_only,0.09900000000000003,0.10611364774457899,1.0718550277230197,1.409253757239326,0.9313819382341751,False
seed_only,0.10000000000000003,0.107185502772302,1.0718550277230197,1.4078806311258463,0.9305597050205139,False
seed_only,0.10100000000000003,0.10825735780002502,1.0718550277230197,1.4065075048026676,0.9297375844847119,False
seed_only,0.10199999999999998,0.10932921282774799,1.0718550277230197,1.4051343782681025,0.9289155766405517,False
seed_only,0.10299999999999998,0.110401067855471,1.0718550277230197,1.4037612515255704,0.9280936819737658,False
seed_only,0.10399999999999998,0.11147292288319402,1.0718550277230197,1.4023881245893488,0.9272719008107948,False
seed_only,0.10499999999999998,0.11254477791091705,1.0718550277230197,1.4010149974388098,0.9264502333854311,False
seed_only,0.10599999999999998,0.11361663293864006,1.0718550277230197,1.3996418701041735,0.9256286801703489,False
seed_only,0.10699999999999998,0.11468848796636309,1.0718550277230197,1.3982687425527551,0.9248072417937825,False
seed_only,0.10799999999999998,0.11576034299408611,1.0718550277230197,1.3968956147650813,0.9239859177937393,False
seed_only,0.10899999999999999,0.11683219802180912,1.0718550277230197,1.3955224867940874,0.9231647093073113,False
seed_only,0.10999999999999999,0.11790405304953215,1.0718550277230197,1.3941493586312914,0.9223436161113873,False
seed_only,0.11099999999999999,0.11897590807725517,1.0718550277230197,1.3927762302405666,0.9215226389763336,False
seed_only,0.11199999999999999,0.1200477631049782,1.0718550277230197,1.3914031016627026,0.9207017777202113,False
seed_only,0.11299999999999999,0.12111961813270121,1.0718550277230197,1.3900299728816234,0.9198810332024279,False
seed_only,0.11399999999999999,0.12219147316042422,1.0718550277230197,1.3886568438828073,0.9190604056132513,False
seed_only,0.11499999999999999,0.12326332818814725,1.0718550277230197,1.3872837146939654,0.9182398952132425,False
seed_only,0.11599999999999999,0.12433518321587027,1.0718550277230197,1.3859105852885634,0.9174195021774055,False
seed_only,0.11699999999999999,0.12540703824359328,1.0718550277230197,1.3845374556958223,0.9165992272640326,False
seed_only,0.118,0.1264788932713163,1.0718550277230197,1.3831643258780169,0.9157790706147617,False
seed_only,0.119,0.12755074829903934,1.0718550277230197,1.3817911958636575,0.9149590324849854,False
seed_only,0.12,0.12862260332676234,1.0718550277230197,1.3804180656664444,0.9141391134502517,False
seed_only,0.121,0.12969445835448537,1.0718550277230197,1.379044935253182,0.9133193138780265,False
seed_only,0.122,0.1307663133822084,1.0718550277230197,1.3776718046299097,0.9124996337500276,False
seed_only,0.123,0.13183816840993143,1.0718550277230197,1.3762986738098393,0.9116800733960246,False
seed_only,0.124,0.13291002343765443,1.0718550277230197,1.3749255427896845,0.9108606337871081,False
seed_only,0.125,0.13398187846537746,1.0718550277230197,1.3735524115727982,0.910041314851641,False
seed_only,0.126,0.1350537334931005,1.0718550277230197,1.3721792801498545,0.9092221168395499,False
seed_only,0.127,0.1361255885208235,1.0718550277230197,1.3708061485121936,0.9084030405204889,False
seed_only,0.128,0.13719744354854652,1.0718550277230197,1.369433016702648,0.9075840859228156,False
seed_only,0.129,0.13826929857626954,1.0718550277230197,1.3680598846650405,0.9067652533884888,False
seed_only,0.13,0.13934115360399257,1.0718550277230197,1.3666867524325443,0.9059465436357267,False
seed_only,0.131,0.14041300863171557,1.0718550277230197,1.3653136199993865,0.9051279566689158,False
seed_only,0.132,0.1414848636594386,1.0718550277230197,1.363940487374049,0.9043094929823201,False
seed_only,0.133,0.14255671868716163,1.0718550277230197,1.3625673545508254,0.9034911527396936,False
seed_only,0.134,0.14362857371488463,1.0718550277230197,1.3611942215026263,0.9026729366473905,False
seed_only,0.135,0.14470042874260766,1.0718550277230197,1.3598210882779682,0.9018548447792992,False
seed_only,0.136,0.1457722837703307,1.0718550277230197,1.3584479548581774,0.9010368779204179,False
seed_only,0.137,0.1468441387980537,1.0718550277230197,1.357074821228843,0.9002190359599846,False
seed_only,0.138,0.14791599382577672,1.0718550277230197,1.355701687391564,0.8994013198064045,False
seed_only,0.139,0.14898784885349975,1.0718550277230197,1.3543285533760718,0.89858372898288,False
seed_only,0.14,0.15005970388122278,1.0718550277230197,1.3529554191436421,0.8977662648128455,False
seed_only,0.14100000000000001,0.15113155890894578,1.0718550277230197,1.3515822847154357,0.8969489270513681,False
seed_only,0.14200000000000002,0.1522034139366688,1.0718550277230197,1.3502091500890545,0.8961317162584693,False
seed_only,0.14300000000000002,0.15327526896439184,1.0718550277230197,1.348836015275845,0.8953146330090935,False
seed_only,0.14400000000000002,0.15434712399211484,1.0718550277230197,1.347462880268413,0.8944976774272595,False
seed_only,0.14500000000000002,0.15541897901983787,1.0718550277230197,1.3460897450491949,0.8936808499720178,False
seed_only,0.14600000000000002,0.1564908340475609,1.0718550277230197,1.3447166096328678,0.8928641511259352,False
seed_only,0.14700000000000002,0.15756268907528392,1.0718550277230197,1.3433434740175443,0.8920475811556103,False
seed_only,0.14800000000000002,0.15863454410300692,1.0718550277230197,1.341970338209486,0.8912311403060299,False
seed_only,0.14900000000000002,0.15970639913072995,1.0718550277230197,1.3405972021922619,0.8904148290717923,False
seed_only,0.15000000000000002,0.16077825415845298,1.0718550277230197,1.3392240659884314,0.8895986481606863,False
seed_only,0.15100000000000002,0.16185010918617598,1.0718550277230197,1.3378509296002816,0.8887825976898122,False
seed_only,0.15200000000000002,0.162921964213899,1.0718550277230197,1.3364777930196858,0.8879666778194721,False
seed_only,0.15300000000000002,0.16399381924162204,1.0718550277230197,1.335104656204078,0.8871508894624881,False
seed_only,0.15400000000000003,0.16506567426934504,1.0718550277230197,1.3337315192372579,0.8863352327721248,False
seed_only,0.15500000000000003,0.16613752929706807,1.0718550277230197,1.332358382049459,0.8855197079608353,False
seed_only,0.15600000000000003,0.1672093843247911,1.0718550277230197,1.330985244658689,0.8847043155298286,False
seed_only,0.15700000000000003,0.16828123935251413,1.0718550277230197,1.3296121070946132,0.8838890559159577,False
seed_only,0.15800000000000003,0.16935309438023713,1.0718550277230197,1.3282389693262342,0.8830739294838419,False
seed_only,0.15900000000000003,0.17042494940796016,1.0718550277230197,1.326865831371804,0.882258937004356,False
seed_only,0.16000000000000003,0.1714968044356832,1.0718550277230197,1.3254926932014133,0.8814440782931202,False
