name,design_phase,x,y,z,max_abs_percent_error,rms_percent_error,h_Q,h_u0,h_u1,a_d0,a_d1,h_d0,h_d1,model_ct,model_ut,model_sb,model_db,model_Vus,model_Vcb,model_Vub,error_ct_pct,error_ut_pct,error_sb_pct,error_db_pct,error_Vus_pct,error_Vcb_pct,error_Vub_pct
corridor_x_m5p0pct,corridor,-0.05,0.0,0.0,7.11849838724441,4.884953360571643,1.986099196052782,0.3854929132229163,-0.033195061440900675,0.3162116331817884,0.4816611246394778,0.09383756803552934,-0.15080252057634164,0.0035961352111512066,7.031657455541241e-06,0.01926831866484599,0.0009070195279351207,0.2083332081174108,0.044633830367662206,0.003685472408107167,-2.405530543822254,-3.8092127260675457,2.902100619822745,-3.5569872731158303,-7.11849838724441,5.767370539483907,-6.460091164792714
corridor_x_m8p0pct,corridor,-0.08,0.0,0.0,11.195387420087965,7.684594734345388,2.0281506405400958,0.39131889252935603,-0.03306544718826638,0.3162116331817885,0.47823508316714636,0.08792769857254201,-0.15251082240623084,0.0035340442944631267,6.849630929322672e-06,0.019609072546320792,0.0008909192022152401,0.1991887460167427,0.045983931522185044,0.003543718429408355,-4.090597905424886,-6.299276409119292,4.721890442070609,-5.26892827381773,-11.195387420087965,8.966662374846068,-10.057907883036666
corridor_x_p3p0pct,corridor,0.03,0.0,0.0,5.692368366158362,3.4919107834925933,1.8801655993101198,0.37037751989264095,-0.03351614358355574,0.31621163318178847,0.4913346535025306,0.11098202990565817,-0.14637362217937294,0.003760272736329077,7.51867056806078e-06,0.018198466946812493,0.0009623664875003352,0.23706798224529319,0.040540037600662326,0.004075439051852484,2.048950099150071,2.8529682749517837,-2.8114227577113016,2.328032135335256,5.692368366158362,-3.9335601880039706,3.437539387118882
corridor_x_p5p0pct,corridor,0.05,0.0,0.0,9.438388745335313,5.814695223107827,1.8550299547225497,0.3666922019941384,-0.03359595263893206,0.3162116331817885,0.4939545675696061,0.11559060753372317,-0.14529528491567564,0.0038009739570824892,7.641505661029486e-06,0.01788983884978882,0.0009798781209836686,0.2454703059557871,0.039394185213877046,0.004174566904435879,3.1535287126934985,4.5333124003919645,-4.459645420333969,4.190036909087458,9.438388745335313,-6.648850204082835,5.953474731875108
corridor_x_p8p0pct,corridor,0.08,0.0,0.0,15.408225713674595,9.454218978317689,1.818292582405085,0.3612328663437636,-0.03371389477735962,0.31621163318178847,0.4975821408932513,0.1227504169077305,-0.14369950259460615,0.003861416880610515,7.82535867555758e-06,0.01739502953573537,0.0010080101714545575,0.2588606502757721,0.03757202214027057,0.004320612483752227,4.793871666375038,7.048361849538076,-7.102165440269537,7.181306245673724,15.408225713674595,-10.966772179453631,9.660215323660593
corridor_y_m3p0pct,corridor,0.0,-0.03,0.0,19.354327104217205,11.980610671589819,1.898773489611976,0.36486331700681146,-0.03267963310361147,0.3258417111010203,0.5100771156746935,0.11794399454275566,-0.144760483601515,0.0034651538485436545,6.3849401614440705e-06,0.01668528627034411,0.000988422335951406,0.2677117556947592,0.03629447016613713,0.004321948368033073,-5.960195716781403,-12.656094994749656,-10.89253626503588,5.098539766518417,19.354327104217205,-13.994146525741403,9.694121016067836
corridor_y_m5p0pct,corridor,0.0,-0.05,0.0,33.71953365609011,20.17998685855846,1.8864312290607699,0.3576385392683787,-0.032203689920232974,0.33242415030187183,0.5255950682258399,0.12768956365651485,-0.14265017894112464,0.0033139856769320835,5.805149829900686e-06,0.015382376270552637,0.0010346235948771887,0.2999329139906101,0.03242847421325298,0.0045420328123567605,-10.062704838614135,-20.587438180561847,-17.85070309988913,10.01110059387036,33.71953365609011,-23.155274376177783,15.280020618191891
corridor_y_m8p0pct,corridor,0.0,-0.08,0.0,59.00136955535642,33.30911667183748,1.8694765018361208,0.3470687230578108,-0.031495038271957966,0.34254797287420913,0.54977889038347,0.14331550499204684,-0.13957168496506386,0.0030956968521847735,5.015347843885551e-06,0.013430114630673258,0.001130620077252467,0.35664007191266445,0.026717324994409694,0.004812050531304769,-15.986781879256451,-31.391672503074574,-28.276720397890553,20.218367015721107,59.00136955535642,-36.68880333078272,22.133262215857098
corridor_y_p3p0pct,corridor,0.0,0.03,0.0,15.754840475563592,11.759259588557981,1.9408632720049899,0.3874252044915975,-0.03412361224861225,0.30686616707734593,0.466546235790959,0.09183683883948933,-0.1513690631671887,0.0039419427490898495,8.38996905913783e-06,0.02055924485016494,0.0009107677897399005,0.18896189281331086,0.048129541487710835,0.00345833823355839,6.979239832557749,14.772048283783047,9.79626811440606,-3.1584361396412963,-15.754840475563592,14.051046179409553,-12.224917929990099
corridor_y_p5p0pct,corridor,0.0,0.05,0.0,25.668711693961,19.763805397925623,1.956605598122311,0.3952517127824677,-0.03461350963882183,0.3007898098519435,0.4526405380503213,0.084141067898787,-0.1536639499905759,0.004109204235022064,9.15415675662687e-06,0.02183759939584982,0.0008995046733853803,0.16672507967044548,0.05214807690438588,0.0030992679417321135,11.518500739485905,25.22588746910872,16.623296999280758,-4.356038661382222,-25.668711693961,23.57364195352103,-21.33837711339813
corridor_y_p8p0pct,corridor,0.0,0.08,0.0,42.138082771637954,32.05646085146898,1.9818520242558237,0.407288919489587,-0.035355611242963575,0.2919001275077236,0.43268888477027545,0.07349627622981417,-0.15719164856076506,0.004366228236054923,1.0390457732623005e-05,0.023735501887804402,0.0008938406157538363,0.13615435848247356,0.05823121500918596,0.0024936552355092814,18.493800483645373,42.138082771637954,26.759010269895978,-4.958295575837413,-39.29810143447456,37.98866115920843,-36.709257981997936
corridor_z_m3p0pct,corridor,0.0,0.0,-0.03,2.3938986036444065,1.215873154311448,1.9248348579999575,0.3759750592829882,-0.03330889062739138,0.31621163318178863,0.49214078090778346,0.10532130999455885,-0.14825232330730825,0.0036718468059327492,7.257988701402784e-06,0.018524578910960883,0.0009528010428052862,0.22966951456797438,0.0418602970821336,0.00396715558907297,-0.3508155538315516,-0.713074886338827,-1.0698278250226734,1.3109423417306143,2.3938986036444065,-0.8049832176928895,0.6892281490601615
corridor_z_m5p0pct,corridor,0.0,0.0,-0.05,3.605588494803791,1.9356187921288568,1.9288796006308415,0.3759750592829882,-0.03325192732616408,0.31621163318178863,0.494962226826174,0.10600573259443534,-0.1484138681390117,0.0036531491660905194,7.2052182518822275e-06,0.018449771475588874,0.0009610934214738142,0.2323873349938449,0.041641901652838785,0.003991591725291011,-0.8582453731627693,-1.4349574746582494,-1.469335554558282,2.192667549219407,3.605588494803791,-1.322507931661654,1.3094346520561295
corridor_z_m8p0pct,corridor,0.0,0.0,-0.08,5.504186771051778,3.075363511513461,1.935043745342094,0.3759750592829882,-0.03316261032297671,0.31621163318178863,0.49939592755507395,0.1070513158922015,-0.14865905254001585,0.003625226333123566,7.125897678435709e-06,0.018339441672042135,0.000974490374113509,0.23664589092746913,0.041320027431784055,0.004030509306150527,-1.61603503042399,-2.5200371240981845,-2.058549836479262,3.617160004054387,5.504186771051778,-2.0852430526444254,2.297190511434688
corridor_z_p3p0pct,corridor,0.0,0.0,0.03,1.370639636446347,1.0822580276182394,1.9130004502661897,0.3759750592829882,-0.033481775389311616,0.31621163318178863,0.48367644315261366,0.10332643356043067,-0.14777664049923614,0.003725219634194797,7.410128965683262e-06,0.018730856113835036,0.00092758151521905,0.22169097341309227,0.04246992355931236,0.0038920598254977108,1.0976541370349313,1.3681544525093958,0.03179177422436563,-1.370639636446347,-1.1631861733873095,0.6396292874700338,-1.2167556980276384
corridor_z_p5p0pct,corridor,0.0,0.0,0.05,2.322478256697047,1.7729092343859258,1.9091524886491218,0.3759750592829882,-0.03353975115262761,0.31621163318178863,0.4808549972342237,0.1026802870150625,-0.1476209979621749,0.003743281633249561,7.461718277399227e-06,0.018799861820353626,0.0009194091284082353,0.21909068127022852,0.0426719955926067,0.003867786306573808,1.5878334855759846,2.0738794597718657,0.4003154777726614,-2.23960615913934,-2.322478256697047,1.1184729682623074,-1.8328348585327947
corridor_z_p8p0pct,corridor,0.0,0.0,0.08,3.987200536919444,2.792154167925448,1.9034682722424352,0.3759750592829882,-0.033626597505082734,0.31621163318178863,0.47682436020795205,0.10172806044787133,-0.1473902047275695,0.0037690995275411433,7.5359670634395355e-06,0.01889599723009991,0.0009075610403522624,0.2153567091956897,0.04296033387162403,0.003831629435802857,2.2884978232375452,3.0895787068565994,0.9137248612747229,-3.499408480896149,-3.987200536919444,1.801739032284444,-2.750521933937644
